balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge1000,All,inactive,46,2221,25678468246803,46,2221,25678468246803,0.85
ge1000,All,never_spent,1101,7246,358727408795320,1,1,323317000000,0.00
ge1000,Other,active,1,17535,261671066777,0,0,0,0.00
ge1000,Other,all,1,17535,261671066777,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,361,17215,164023534723949,361,17215,164023534723949,6.61
ge1000,P2PKH,all,1507,26681,548106094766072,407,19436,189702002970752,7.46
ge1000,P2PKH,inactive,46,2221,25678468246803,46,2221,25678468246803,0.85
ge1000,P2PKH,never_spent,1100,7245,358404091795320,0,0,0,0.00
