display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 523918003880 }",active,48,551641,639148,None,unidentified,1543286528,1594686025
13Sscnm9MNVCLxLHCHm18dcmbroxDyN2X8,"{ ""P2PKH"" : 514900003623 }",active,10,612657,645546,,,1578915452,1598527931
17tC5SL95Lvj4CgDDqF1wWGeGUQcacq6Mc,"{ ""P2PKH"" : 513870078480 }",active,2,626420,649976,,,1587139481,1601064694
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,"{ ""P2SH"" : 511938824987 }",active,69,633731,647617,,,1591630791,1599750647
3FAxrWQVgNNUZ4FCjRQgzDbce1vTyonzwC,"{ ""P2SH"" : 508433686222 }",active,14,546892,606021,,,1540232314,1575112642
1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,"{ ""P2PKH"" : 507500150964 }",inactive,100,286980,329134,,unidentified,1392948292,1415467384
31i92LvmPTvBqi1F6wu81Ex1bUMMs143d6,"{ ""P2SH"" : 500100001094 }",inactive,4,596371,596427,,,1569338726,1569364519
1LH1dY82QFtNGinBpCakU5WcTUKRyuztTz,"{ ""P2PKH"" : 500000202188 }",active,12,635675,635682,,,1592731769,1592736828
1K1KYhxGDMTBJdhob9x9UWun7t5aVyuXZr,"{ ""P2PKH"" : 500000029429 }",inactive,16,470064,576015,,,1496767537,1557840021
3MmxtmCohBtkw6wXuabvfDKuEFWHQERPg5,"{ ""P2SH"" : 500000003880 }",inactive,8,548115,1,,,1540983377,1231469665
13r8PhQ9Gk1KavpJzjc8ELjEw3kBQKLRHq,"{ ""P2PKH"" : 499999940220 }",active,6,601943,601970,,unidentified,1572635374,1572651272
