display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
16LuPH4uNvA9H1tHwjcanp7GxLhGiT6bxH,"{ ""P2PKH"" : 591331574089 }",active,1,493882,549776,,,1510303435,1542019290
1PNJfc9MzeBGV1UAjegqhFJb3erejqKHCi,"{ ""P2PKH"" : 590478649537 }",inactive,28,327415,479362,,,1414532964,1502036802
3Kg7Cmooris7cLErTsijq6qR1FH3cTiK2G,"{ ""P2SH"" : 574771547118 }",active,20888,335157,504755,,,1419119432,1516245026
3QercMjovsSjuPtJSaYNpzMtgiRb5SJuVd,"{ ""P2SH"" : 572425087189 }",active,11,483276,549404,,,1504433155,1541781230
38KcF9PT1MEbSZCZDYkqjetZxEd9ictGhq,"{ ""P2SH"" : 570240041434 }",active,3,537956,545826,,,1534943302,1539587352
39HtpgpJUAWvTD3tdDTyE3HTZNnR7YkaXf,"{ ""P2SH"" : 563624310608 }",active,4,536848,545830,,,1534322606,1539589104
31odn4bxF2TgM4pD7m4hdSr1vGMsjh9ugV,"{ ""P2SH"" : 561844501455 }",active,64,537148,549925,,,1534487886,1542118145
33ihDBitHf1iCyHKRMccXaJbiHNeMHS3fa,"{ ""P2SH"" : 550047417497 }",active,19,338801,521218,,,1421177241,1525460366
33fsrvwdL8JZGqEbkVKo7nTdixB3Sddxu2,"{ ""P2SH"" : 520000008227 }",active,4,538368,545830,,,1535183624,1539589104
37aM2XEPKZzHu1WxmRnDpk4YHPVUxu11Ra,"{ ""P2SH"" : 510929963057 }",active,4,498055,531271,,,1512636442,1531191828
1gtmmzwhqUzhb8XoShHwgyrzbJwdZ47ok,"{ ""P2PKH"" : 510649663461 }",active,32,486455,507688,,,1506070270,1517793770
1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,"{ ""P2PKH"" : 507500137215 }",inactive,92,286980,329134,,unidentified,1392948292,1415467384
18mkjbVaHAcMauL6iiy7zm9VjMYCjy4UU1,"{ ""P2PKH"" : 500000960000 }",active,1,373930,548149,,,1441916976,1540999213
1LLR5c2CamQqiMkpH8UkcWWyV3sLuRmi4B,"{ ""P2PKH"" : 500000002715 }",inactive,15,365293,393893,,unidentified,1436887089,1453132875
1PnZrjuLngJ4Fszu5DY5ATHyAeNgT2FRvY,"{ ""P2PKH"" : 500000002715 }",active,5,478742,510995,,unidentified,1501696322,1519648198
33bJ1o2iXkiKGvEqgybyQXHSioLgf1NE5V,"{ ""P2SH"" : 500000002109 }",inactive,5,380988,478066,,,1446069521,1501302407
3N55qiu612hhRwWMzwcyrUH1m9hATKYGYi,"{ ""P2SH"" : 500000001434 }",active,3,537767,545826,,,1534836851,1539587352
35PcCvtG1qp6zDeBcZaUyrRsp8MNq4H3sN,"{ ""P2SH"" : 495134402775 }",active,699,460818,530190,,,1491573661,1530533830
3FjdEvBaByGeksjtWwq4qFKv2vECheETaf,"{ ""P2SH"" : 491501003381 }",active,16,500106,506021,,,1513680520,1516866099
13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,"{ ""P2PKH"" : 473658324225 }",active,16,486334,513044,,unidentified,1506009601,1520788756
17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb,"{ ""P2PKH"" : 469633425576 }",inactive,4779,437639,452043,,unidentified,1478453738,1486526476
37Tm3Qz8Zw2VJrheUUhArDAoq58S6YrS3g,"{ ""P2SH"" : 462505448573 }",active,46492,506923,549999,,,1517378587,1542162865
1GB7ALFWaVJbAT5CnHi5fLR6GxCyCkDK8k,"{ ""P2PKH"" : 462288980064 }",active,7,499683,501099,,,1513469518,1514283551
