display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1FVcMfHXPp8JSCduYyELzQZf6X4tSv89ho,"{ ""P2PKH"" : 983263095459 }",active,81,276385,299689,,Bitfinex,1387720986,1399543863
16HC2oNNjmhXgGqf4YYZwSfRK4meVpAGm7,"{ ""P2PKH"" : 942478123351 }",inactive,4,82647,133421,,unidentified,1285700480,1309125700
1KWEd2K6XhFSQtN7wyCoyBMvutWiMe9tBq,"{ ""P2PKH"" : 900000010000 }",active,4,268380,284044,,unidentified,1383814691,1391481288
1HBa5ABXb5Yx1YcQsppqwKtaAGFPYe5xzY,"{ ""P2PKH"" : 898920085501 }",active,10,255257,294531,,Bitstamp,1377957659,1396811516
16g2TW2hbFoov3DThSRBdnETaS94bFvq5v,"{ ""P2PKH"" : 870000798002 }",active,14,120896,293022,,unidentified,1304101133,1396071139
1A5rrPcb6SWR6nnpEDq8jkJrhvHGZ8CL2s,"{ ""P2PKH"" : 800000010000 }",active,9,285319,297192,,unidentified,1392150692,1398200645
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106015500 }",inactive,7,49995,85225,,unidentified,1270915355,1287123778
13uraL1Maba7obbhkdB4pjsqMyvqrcTeeD,"{ ""P2PKH"" : 791111005500 }",inactive,19,86036,175887,,unidentified,1287410774,1334586624
12A9JkBRkE1DV6PRp4ZUxpZtLAw4Ef2Uog,"{ ""P2PKH"" : 779171560843 }",active,2,287468,289063,,unidentified,1393201831,1394039497
13Mu4HhLD4YWPbji62HPLj3p1S54ZVzkvT,"{ ""P2PKH"" : 777777777778 }",inactive,2,226976,227206,,unidentified,1363803236,1363893039
13TmUVkhp3shQxh1SaqwHS8vDtCRQa4CDv,"{ ""P2PKH"" : 758454907161 }",active,8,179554,298560,,unidentified,1336642338,1398930288
154Fc9uwKrpNjqdv413En9cK1VN8PwUqfW,"{ ""P2PKH"" : 754369930000 }",active,4,269707,271790,,unidentified,1384501392,1385570090
199kVcHrLdouz9k9iW3jh1kpL7j9nLg7pn,"{ ""P2PKH"" : 700000005500 }",active,8,266026,283923,,unidentified,1382725054,1391418378
1EFFTDrZYZy6s7qP2gCfeEWbnb9ViqdaxG,"{ ""P2PKH"" : 696495665436 }",active,14,255193,294531,,Bitstamp,1377929893,1396811516
1BifubaoWH57uTxDt3TdoCTo2UVtBSnyxe,"{ ""P2PKH"" : 692909980000 }",active,24,289476,297660,,unidentified,1394248973,1398445292
15MoU3guLtmvCginTt4ieP3W2YXaK9U2Yn,"{ ""P2PKH"" : 670049910000 }",active,10,227874,252314,,Owen Gunden,1364163189,1376586938
1B1fr8NUHyqSNDjjCAajGcw4EC3WcBsGi2,"{ ""P2PKH"" : 669000000000 }",active,4,296239,299269,,unidentified,1397702109,1399334670
1MbcZkfjkWdEEeC9r5pq5XRBDRcKUCsg9h,"{ ""P2PKH"" : 640000000000 }",inactive,1,67043,97395,,unidentified,1279086664,1292272539
14KnxEtbGzxQmcHfTegaCyasVzBpKMF951,"{ ""P2PKH"" : 607800005500 }",active,2,244403,288309,,Roger Ver,1372773561,1393601896
19k33WqEgxYQyyRtJdedp9FApmnvhRov48,"{ ""P2PKH"" : 600000010000 }",active,3,254943,279189,,unidentified,1377825609,1389136575
1PcUamJUkRFNjjaPTQdrk1ayogMXVe5X8b,"{ ""P2PKH"" : 599999950000 }",active,6,273049,273425,,unidentified,1386173747,1386347586
1EemrBky62mWbqyWXGkRw7qHg3qc8qydNn,"{ ""P2PKH"" : 599800015500 }",active,12,255019,288942,,Bitstamp,1377853108,1393973291
18CkY379YXpox7Gxee7bfKuSu2TV47TGV,"{ ""P2PKH"" : 564600000001 }",active,19,254178,256791,,unidentified,1377443862,1378669319
16hL9BVUgjATSHPU72MpD4E38JhqxDuFnn,"{ ""P2PKH"" : 559532254933 }",active,1,229183,241443,,unidentified,1364846016,1371190129
12K82GSo7DEM4nUJfrsuFNkJBYBn8MRiUo,"{ ""P2PKH"" : 540352190477 }",active,9,297332,297661,,unidentified,1398268144,1398449041
1PGxfvdqJs7KR6As9rAPsQTvBGs8fjuyZP,"{ ""P2PKH"" : 538419851494 }",active,14,294765,299244,,unidentified,1396950213,1399317471
1PYHXaankAkfkqzkiUAS9Wxf9KyU5uxAAK,"{ ""P2PKH"" : 516027738237 }",active,2,265560,299898,,unidentified,1382546287,1399654368
19UpHPbMe7kxsbwjVPqaFmgBJ4Pcs5ehuh,"{ ""P2PKH"" : 514600000000 }",active,6,255880,298266,,Bitstamp,1378203915,1398762086
16RcsQCwfmGSi25eezqm14p4HhtG2WbwHM,"{ ""P2PKH"" : 500010000000 }",active,2,294765,294772,,unidentified,1396950213,1396958680
12HUyZeNFqk4db2EM7GY5e6homTVTpPd7Z,"{ ""P2PKH"" : 500000005501 }",active,23,235101,297192,,unidentified,1367993293,1398200645
13TH5AEqTsZSxiFCbKLzQf2vN9JAtTUH6r,"{ ""P2PKH"" : 500000005500 }",active,2,278798,278800,,unidentified,1388948815,1388950938
12e55Muaz2iGwhpkbSLqjJsZM2roTZUAnP,"{ ""P2PKH"" : 500000005500 }",active,2,289233,289266,,unidentified,1394130803,1394146380
19XZS4EKsFEg2RL3sE5kUiLmUYRz4vWGxY,"{ ""P2PKH"" : 500000000000 }",inactive,1,129894,129946,,unidentified,1307742156,1307765462
12mS3W2yr6TSFhf5juS9ikR5B1BFrrQ9sH,"{ ""P2PKH"" : 500000000000 }",active,1,165610,238388,,unidentified,1328523645,1369764253
1gnLwt2SHAKDLA1UGGzJ1zhcxPuEznruT,"{ ""P2PKH"" : 500000000000 }",active,1,265529,265530,,unidentified,1382533766,1382534250
15UFcPUEtusMKWtSPmuoLGVAMYQPxXCUya,"{ ""P2PKH"" : 500000000000 }",active,3,270646,275615,,unidentified,1384969699,1387365814
1KLMrEpdGEAAaysDTXoAFchNzsE7wTVPX5,"{ ""P2PKH"" : 500000000000 }",active,1,279890,279891,,unidentified,1389440442,1389440935
12Arx6kjrPtHG96tMhE2QtVuxr1nugcpmj,"{ ""P2PKH"" : 499442917387 }",active,5,291038,299759,,unidentified,1395067553,1399580253
1Eb9JacpXP4rvzKRGywL1NUXHQQXAFDtxA,"{ ""P2PKH"" : 493399980000 }",active,2,284349,284355,,unidentified,1391636265,1391640043
1La6D1DR7CgbysSubCJD65c5T1FSrRJFjZ,"{ ""P2PKH"" : 489599970000 }",active,2,275668,276149,,unidentified,1387388320,1387595814
1PqeMdCUq8rd7yywbkhoW8oKQZSUEyoddF,"{ ""P2PKH"" : 488624892639 }",active,14,166948,288780,,unidentified,1329336792,1393877188
1M4yNbSCwSMFLF9BaLqzoo2to1WHtZrPke,"{ ""P2PKH"" : 478949491366 }",active,9,180696,288668,,unidentified,1337391630,1393811647
1MfXStjvxEvJc7VXtgeomBzFKQ8WqoRL2t,"{ ""P2PKH"" : 472499970000 }",active,1,284349,284356,,unidentified,1391636265,1391640461
1DuQpJFHY4EMW1EGp3ppCw7MTjnPq8aTrL,"{ ""P2PKH"" : 471899970000 }",active,1,284349,284354,,unidentified,1391636265,1391639500
1M1RdciqSA93SAtPHbXXoLU7FfmiAKRrRZ,"{ ""P2PKH"" : 467231000000 }",active,12,173203,270408,,unidentified,1332901406,1384848135
1PFBGeyAUH6ncVXmW3F7AYC1ieNGz9Fuks,"{ ""P2PKH"" : 458627311196 }",active,36,270748,299720,,Bitmain,1385028714,1399558355
18WxYRENJ6JbufMn2yReuCWyDYMHCqvMPm,"{ ""P2PKH"" : 457099970000 }",active,1,284349,284353,,unidentified,1391636265,1391639125
18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,"{ ""P2PKH"" : 447585000000 }",inactive,24,105088,159104,,unidentified,1296264678,1324844918
1AKpfwYmBUYfRAkFvgMWLeJxJXFHdu1DCT,"{ ""P2PKH"" : 440500015500 }",active,12,254962,294530,,Bitstamp,1377833593,1396811227
1FdjFtrBwf9Jc9fsGN2GtHmG2vs5ZcEuWH,"{ ""P2PKH"" : 415424620252 }",inactive,5,174576,176210,,unidentified,1333750318,1334795325
1GRFNTyLwoyQnk7S3MFFAz5qPkdWp7YSoY,"{ ""P2PKH"" : 415091572100 }",active,220,282939,299055,,unidentified,1390943232,1399197965
1JjgEGWnYZGcLeW9Mxzwc1koY47Rr46DVN,"{ ""P2PKH"" : 411625153406 }",active,4,287070,288721,,unidentified,1392998677,1393840736
17vNJ24TCJJ7vxcopdnFLUasFYxzAGsEmy,"{ ""P2PKH"" : 410347628666 }",active,2,286352,296437,,unidentified,1392642227,1397807098
19a14GZW22rqri82pcCD84BmPQP2BC7Dh9,"{ ""P2PKH"" : 410100000000 }",active,3,72512,242877,,unidentified,1281015925,1371954584
1PDnuDwXmFmbfLMDmHpT3ALwFrGJnfs4CS,"{ ""P2PKH"" : 400081950000 }",active,2,298370,298899,,unidentified,1398812956,1399105356
1FpAGmufkjCUYLTrQ2ES75hpMjEwiupsjt,"{ ""P2PKH"" : 400000010000 }",active,2,278342,282755,,unidentified,1388713038,1390849762
1E6mijNx2xKzRt6KXiqZncUmybgYN4cn2X,"{ ""P2PKH"" : 400000000000 }",inactive,7,130609,166775,,Roger Ver,1308003900,1329228674
129a9XN8LtEse59Muz5hPH6bQVHacjASji,"{ ""P2PKH"" : 399520000000 }",active,2,297037,297177,,unidentified,1398111723,1398190810
1EEyvJH1SA5B3EtF1z9XYYRg192kaWSPbm,"{ ""P2PKH"" : 395000000000 }",active,1,253047,282236,,unidentified,1376930263,1390567487
1LAbQ5492wSLxRc2jiFgi2ZgoqRgUG8gHa,"{ ""P2PKH"" : 388406595762 }",inactive,20,212139,212150,,unidentified,1355457140,1355464605
1NznGtukoc7Y3bK9VSCJt2B3HfJmJ3oT5Y,"{ ""P2PKH"" : 383432600037 }",active,23,242425,267981,,unidentified,1371722038,1383606473
13eEjeX2FkuoWoXuLrEDub4Gr1pKWNyhrS,"{ ""P2PKH"" : 375093930000 }",active,1,233827,242448,,unidentified,1367280878,1371739204
1BSbX5aH6Kfur5eaHgjvjwG4Voww4FBmT6,"{ ""P2PKH"" : 367100000001 }",active,7,254858,294531,,Bitstamp,1377785432,1396811516
1E38XQRdXVhafXoAXwSZyoxPQ7R5HtmfrW,"{ ""P2PKH"" : 359993000000 }",inactive,33,122445,122490,,unidentified,1304772117,1304790981
1GopNcNZfSnSGZQotU9uC8b1KKHMBePAjH,"{ ""P2PKH"" : 350000000000 }",active,1,129101,269468,,unidentified,1307400289,1384383731
139vS26eBgfeHuxRAniQsebufVpZ42HtHa,"{ ""P2PKH"" : 350000000000 }",active,2,261531,282751,,unidentified,1380828436,1390845895
1KSNgBg7NrxdVaWE5MrzoDeuBXN9rTGUJt,"{ ""P2PKH"" : 348155345162 }",active,19,166919,269476,,unidentified,1329320913,1384389277
1BfbxuvHkySSMH7VRhGTfuy3MtaLrY9H1p,"{ ""P2PKH"" : 336200000000 }",active,3,254918,299699,,Bitstamp,1377809231,1399549133
