display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1Gnhy34EBtz9ftQdGZooGTpVE6E9wL2VZN,"{ ""P2PKH"" : 2174400983903 }",inactive,15,275880,279707,,,1387473419,1389366499
19vWUsLH7G6yQH484r3n1GodLEoLivWHJg,"{ ""P2PKH"" : 1801113031502 }",active,25,223047,390004,,,1361795891,1450983199
19ere2oJzJh81A5Q64SExDZYz54RvWHqZz,"{ ""P2PKH"" : 1428687993905 }",inactive,39,69804,191997,,unidentified,1279890272,1343930815
12tT4cSjRRsncwwv1YUKnbXuouaMfT5DnN,"{ ""P2PKH"" : 1403387977905 }",inactive,30,212604,288309,,,1355805085,1393601896
34UbND7PaFRZT1799hhTnqPV9KHFdfRYh7,"{ ""P2SH"" : 1392344594725 }",active,18,371478,399786,,,1440522883,1456281185
1Bh2eqqUEbNe5Tbi6v1NGWM1SMYDGpg2xP,"{ ""P2PKH"" : 1316923705311 }",active,113,368690,395324,,,1438888798,1453915892
17Jj4eNGBUEdBJEorViEieZ8W87ELXKgu7,"{ ""P2PKH"" : 1203915878732 }",inactive,18,223246,223253,,unidentified,1361902287,1361903425
19tuxqhzgwC6B9hhLHDLJkocx8LaaCS56s,"{ ""P2PKH"" : 1200001113908 }",inactive,27,135120,288309,,Roger Ver,1310015916,1393601896
15h6A2a3D31vRviBDdSpvhLtYJq3aePhdW,"{ ""P2PKH"" : 1187772107953 }",active,25,228261,345947,,unidentified,1364398457,1425363639
17UUsmejDsjJEtbRcotd289ADp7ZdanH5k,"{ ""P2PKH"" : 1135048484878 }",active,58,213406,399958,,unidentified,1356334122,1456397906
1923qxU74HWWz75LgWTsPE4FT9Zyd6n6bv,"{ ""P2PKH"" : 1133683726675 }",active,222,331491,373337,,unidentified,1416876913,1441578278
1L3bHFCgh9kEM1Bc89bRbozGBjfXqkBmkk,"{ ""P2PKH"" : 1111100184506 }",inactive,13,308505,308512,,,1404063480,1404068846
1FfdcppWbJ7FeQFznsjdLYNXdwMdoiTGSA,"{ ""P2PKH"" : 1068201966206 }",inactive,67,223645,274409,,,1362084900,1386808958
3FXFshYr97aQUizVEGwdCLNdDihWtqHsT9,"{ ""P2SH"" : 1065240050006 }",active,8,333474,389216,,,1418074904,1450543108
1KMSc9NVZthdFEnkHN5KHdULoGuR5x2Xjt,"{ ""P2PKH"" : 1054424582278 }",active,39,319840,398505,,,1410268099,1455515982
1C57mRcDyPt8t716FPKqs42Dny2P3Eu3c1,"{ ""P2PKH"" : 1000001734003 }",active,14,284324,389169,,,1391621642,1450516784
36tgybUDNZrkKjEeiC9qGMZiezw8jZVKqk,"{ ""P2SH"" : 1000000255005 }",active,4,382068,394969,,,1446669551,1453721732
3MXV5XgsnQ5mfrzhkiZReuWfgidYTh3Vzz,"{ ""P2SH"" : 973065032925 }",active,24,378685,399651,,,1444726153,1456192615
16HC2oNNjmhXgGqf4YYZwSfRK4meVpAGm7,"{ ""P2PKH"" : 942478277861 }",inactive,12,82647,133421,,,1285700480,1309125700
1AABnfcJuEtqbEfvZzRkRbuPcHcgdQ13eC,"{ ""P2PKH"" : 911221256689 }",active,25,350397,350420,,,1427990786,1428002596
31sEM2fEA2WyR2zUNBrrTLNzFZWM9jMVvv,"{ ""P2SH"" : 900000000000 }",active,1,352496,399691,,,1429278366,1456221452
16g2TW2hbFoov3DThSRBdnETaS94bFvq5v,"{ ""P2PKH"" : 870000952512 }",inactive,22,120896,293022,,unidentified,1304101133,1396071139
121zZpxAYf8vj8JzXDqgvnQQdZnx8fdaPo,"{ ""P2PKH"" : 869714880000 }",active,3,398601,399802,,,1455566652,1456291843
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106180010 }",inactive,16,49995,85225,,unidentified,1270915355,1287123778
13uraL1Maba7obbhkdB4pjsqMyvqrcTeeD,"{ ""P2PKH"" : 791111160010 }",inactive,27,86036,175887,,unidentified,1287410774,1334586624
1Kd6zLb9iAjcrgq8HzWnoWNVLYYWjp3swA,"{ ""P2PKH"" : 790261030000 }",active,195,369414,399863,,,1439293680,1456336759
3NXoxJpCpo7ZdKmiQrEEkCFeAjvUAssDFE,"{ ""P2SH"" : 789046906690 }",active,16,388887,399979,,,1450362581,1456407118
1ESmETSZiNkJsFDQ49mi4EzpqCm7TwGHz9,"{ ""P2PKH"" : 699000070000 }",active,44,302994,391832,,,1401266911,1451978219
18rnfoQgGo1HqvVQaAN4QnxjYE7Sez9eca,"{ ""P2PKH"" : 690000143500 }",inactive,68,326759,327167,,,1414147208,1414392911
33vpLgKtNoHGHMpdwWsjPjyvbVxTVFPDED,"{ ""P2SH"" : 680000000000 }",active,4,326133,397172,,,1413790779,1454829224
155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,"{ ""P2PKH"" : 670331219130 }",active,283,340771,395020,,Miner,1422408306,1453749797
1MbcZkfjkWdEEeC9r5pq5XRBDRcKUCsg9h,"{ ""P2PKH"" : 640000144500 }",inactive,8,67043,97395,,unidentified,1279086664,1292272539
34Zxh8UYaFisnjcCGCMdeLnpz7E2zU3uKD,"{ ""P2SH"" : 621000010000 }",active,26,369091,399640,,,1439126481,1456187221
14KnxEtbGzxQmcHfTegaCyasVzBpKMF951,"{ ""P2PKH"" : 607800150000 }",inactive,9,244403,288309,,,1372773561,1393601896
1BnkEt2ceoVhnQVrqeAzigcroQ6MVyxFey,"{ ""P2PKH"" : 592836160890 }",active,43,227937,348532,,unidentified,1364200450,1426927675
16y8EADr9TwxwWLca3VxU3K4JJAk19fufy,"{ ""P2PKH"" : 574448785323 }",active,753,371392,397715,,,1440464953,1455106816
18CkY379YXpox7Gxee7bfKuSu2TV47TGV,"{ ""P2PKH"" : 564600144501 }",inactive,26,254178,256791,,,1377443862,1378669319
16hL9BVUgjATSHPU72MpD4E38JhqxDuFnn,"{ ""P2PKH"" : 559532389433 }",active,7,229183,375667,,,1364846016,1442952189
3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw,"{ ""P2SH"" : 555988422513 }",active,2009,360507,399997,,,1434055443,1456416965
1Bd4oJ2AGUJx9bgq7gUJhQq9cbWcZRjTgT,"{ ""P2PKH"" : 542100000000 }",active,13,369518,375633,,,1439353680,1442933030
13ik4HpcpZ9HNM2EXtjBDDbCQP6yQTh295,"{ ""P2PKH"" : 529720846533 }",inactive,2,265689,265689,,,1382599121,1382599121
152f1muMCNa7goXYhYAQC61hxEgGacmncB,"{ ""P2PKH"" : 521442172205 }",active,213,326136,399571,,Miner,1413791406,1456144078
1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,"{ ""P2PKH"" : 507500134500 }",inactive,88,286980,329134,,unidentified,1392948292,1415467384
3EnN2p5dqqefxNazkJjFS5ATyXca8M2tnk,"{ ""P2SH"" : 502500010000 }",inactive,202,313501,1,,,1406905390,1231469665
15UFcPUEtusMKWtSPmuoLGVAMYQPxXCUya,"{ ""P2PKH"" : 500000144500 }",inactive,10,270646,275615,,,1384969699,1387365814
18mkjbVaHAcMauL6iiy7zm9VjMYCjy4UU1,"{ ""P2PKH"" : 500000010000 }",active,2,373930,383936,,,1441916976,1447723122
3EjTd8fTooDzKVng5vTm4LtzQLyPR9Ja2u,"{ ""P2SH"" : 496192900000 }",inactive,193,313501,1,,,1406905390,1231469665
1La6D1DR7CgbysSubCJD65c5T1FSrRJFjZ,"{ ""P2PKH"" : 489600064501 }",inactive,11,275668,326797,,,1387388320,1414169109
1PqeMdCUq8rd7yywbkhoW8oKQZSUEyoddF,"{ ""P2PKH"" : 480000170000 }",inactive,21,166948,303920,,,1329336792,1401753912
3HPJqonYdrPqrDZLKK1TdbL5dJeYj4G17p,"{ ""P2SH"" : 479107899607 }",active,4,326832,370507,,,1414186481,1439968574
3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,"{ ""P2SH"" : 463858616389 }",active,29,371387,372551,,,1440462500,1441129749
18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,"{ ""P2PKH"" : 447585164500 }",inactive,32,105088,159104,,unidentified,1296264678,1324844918
1KvMwu29AmUYEHKUHyeSkKZs26ZAprxAUv,"{ ""P2PKH"" : 436300000000 }",active,9,269348,398835,,,1384320211,1455707808
1FQPyLMFA7dHNLWe9Mt2C1TaCkZ88NHbbe,"{ ""P2PKH"" : 435195340000 }",active,2,377375,388961,,,1443935250,1450408610
19WD2wXpWnta1qzZ9gmFU62SSVk1gd3LxP,"{ ""P2PKH"" : 434331460000 }",inactive,1,299592,299592,,,1399491455,1399491455
1GyDFwbK8AKks5jvouaSwp12Q4LEwSM4BK,"{ ""P2PKH"" : 425903920000 }",active,1,391890,399621,,,1452009445,1456175626
1FdjFtrBwf9Jc9fsGN2GtHmG2vs5ZcEuWH,"{ ""P2PKH"" : 415424784752 }",inactive,13,174576,176210,,unidentified,1333750318,1334795325
19a14GZW22rqri82pcCD84BmPQP2BC7Dh9,"{ ""P2PKH"" : 410100164500 }",inactive,11,72512,242877,,unidentified,1281015925,1371954584
364YXLSyewMswVPGXBZ6A8ohPquEnmrTop,"{ ""P2SH"" : 400800735694 }",active,10,332056,390544,,,1417223628,1451251991
3DMbQshuex54v586mrDwtKz3uay2KWKv56,"{ ""P2SH"" : 400009900000 }",active,3,395403,396258,,,1453962659,1454397398
1E6mijNx2xKzRt6KXiqZncUmybgYN4cn2X,"{ ""P2PKH"" : 400000174500 }",inactive,16,130609,166775,,Roger Ver,1308003900,1329228674
1LLR5c2CamQqiMkpH8UkcWWyV3sLuRmi4B,"{ ""P2PKH"" : 400000000000 }",active,9,365293,393893,,unidentified,1436887089,1453132875
1LAbQ5492wSLxRc2jiFgi2ZgoqRgUG8gHa,"{ ""P2PKH"" : 388406770263 }",inactive,29,212139,212150,,unidentified,1355457140,1355464605
1NznGtukoc7Y3bK9VSCJt2B3HfJmJ3oT5Y,"{ ""P2PKH"" : 383432764537 }",inactive,31,242425,267981,,unidentified,1371722038,1383606473
1K2PKGPGrYTQjPohXjDgbjeRtynGAZU9cF,"{ ""P2PKH"" : 383382347160 }",active,423,379558,399874,,,1445235138,1456345547
1Q8p9kQhs7zRNHptmByarX7yX2EtHnr3nx,"{ ""P2PKH"" : 379230201982 }",active,5,364676,399472,,,1436523888,1456074689
13eEjeX2FkuoWoXuLrEDub4Gr1pKWNyhrS,"{ ""P2PKH"" : 375094081000 }",inactive,8,233827,242448,,unidentified,1367280878,1371739204
163ZU5Zh8Zvp9e7ahZyuXZXdqbGi5A2jzw,"{ ""P2PKH"" : 372881692331 }",active,31,337629,399863,,,1420474879,1456336759
1E38XQRdXVhafXoAXwSZyoxPQ7R5HtmfrW,"{ ""P2PKH"" : 359993151000 }",inactive,40,122445,122490,,unidentified,1304772117,1304790981
1ECUjVU518ziD2XjQVwdJ9jE3Mu4YbyPpq,"{ ""P2PKH"" : 341600110001 }",inactive,8,322186,322244,,,1411485129,1411512969
1FvUkW8thcqG6HP7gAvAjcR52fR7CYodBx,"{ ""P2PKH"" : 335000151000 }",inactive,15,72785,119882,,4222,1281156783,1303623851
14C5PLasPWXhPjK4jXkYWDmDMhuJXp2jVu,"{ ""P2PKH"" : 333073607591 }",inactive,12,221072,264646,,unidentified,1360815359,1382184739
37Uqmhda2KJ5DtEj6x9pwj3SdWnT7o41zu,"{ ""P2SH"" : 325250591049 }",active,17,389486,397869,,,1450686401,1455184731
1J129YQ45b3AM3f2RDosPpDbwcwpEAJFts,"{ ""P2PKH"" : 325000100000 }",inactive,13,322445,340640,,,1411619426,1422332993
04633280c0a93b45217059013ddadab8d35b9a858336028fecdff64c6a5e068fadaf7d2b73bc22795fa160c2304703320516e1b0b20e43d613fa5975787c8287e4|1PTYXwamXXgQoAhDbmUf98rY2Pg1pYXhin,"{ ""P2PKH"" : 151000, ""P2PK"" : 323317000000 }",never_spent,8,40758,,,unidentified,1266390818,
1NPjX9tLgP5fdrhyzAjgPro8CvSSRpk57C,"{ ""P2PKH"" : 320020151001 }",inactive,21,224838,270065,,unidentified,1362748052,1384663919
19QDGMRKdZ9BpDZP2Re6yaDqNQ7zN4wo1D,"{ ""P2PKH"" : 319241521000 }",inactive,180,107346,191997,,unidentified,1297380635,1343930815
1B8XBJ3g7sNZj4AUtJ15UgcfE3waYw7pPL,"{ ""P2PKH"" : 318535014908 }",active,60,312148,387488,,,1406139826,1449666113
1KhSQMVyzocuAQH9tKW1xuCskjqY8rX7nj,"{ ""P2PKH"" : 311549158296 }",active,92,369368,399940,,,1439271776,1456384860
19aqdmiBCrDzJDRPcqwj3mxLjhHbcfjkJf,"{ ""P2PKH"" : 310938121000 }",inactive,7,134186,283751,,unidentified,1309513716,1391345686
1x5rb4RQNmoeMn2cr9EtQHLN1wGYeodSX,"{ ""P2PKH"" : 309979970000 }",active,21,272245,387139,,,1385795037,1449483128
1EgH7EUfgjr8gAK9t1BeHLDC1ijrVvdec3,"{ ""P2PKH"" : 308157515953 }",inactive,248,296114,311948,,unidentified,1397632201,1406020842
