display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,"{ ""P2WSH"" : 2020499768135 }",active,54,745992,946968,2-of-2 multisig,Bitbank,1658472975,1777349750
17rm2dvb439dZqyMe2d4D6AQJSgg6yeNRn,"{ ""P2PKH"" : 2000800345240 }",inactive,117,459340,459341,,unidentified,1490709559,1490709895
bc1q0j55cut9nd2c88tnnsfultdx696c8lt6n4n0su,"{ ""P2WPKH"" : 1955700007937 }",active,33,939345,939441,,unidentified,1772679247,1772725095
bc1q72nyp6mzxjxm02j7t85pg0pq24684zdj2wuweu,"{ ""P2WPKH"" : 1910593815758 }",active,3,877104,946234,,Purpose Investments,1735593578,1776892957
bc1p6mv2d3rpfhatkv77r6huuurgqyyklxpsnw3090k2qjwqtd6cwkcqzsruxt,"{ ""P2TR"" : 1650000500330 }",never_spent,35,940788,,,Babylon,1773588149,
3GPAWK5aUB5Ve9akvTzZgp69USjgbhFbay,"{ ""P2SH"" : 1594515082879 }",active,234,678122,945173,2-of-3 multisig,unidentified,1617778570,1776245259
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,"{ ""P2PKH"" : 1574555991884 }",inactive,108,505553,505587,,unidentified,1516640759,1516659244
bc1qcpflj68s3ahy4xajez4d8v3vk28pvf7qte2jmlftvxzfke2u6mqsge3gvh,"{ ""P2WSH"" : 1562390623296 }",active,1,832688,946949,3-of-5 multisig,Abraxas Capital Mgmt,1709301624,1777341259
3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,"{ ""P2SH"" : 1535052249731 }",active,113,824506,946925,None,VanEck,1704478197,1777324197
1BAuq7Vho2CEkVkUxbfU26LhwQjbCmWQkD,"{ ""P2PKH"" : 1500000146545 }",inactive,22,720872,839717,,Binance,1643450370,1713410760
bc1qlt5nm3kflne7rht4alsnzdzad878ld5rcu4na0,"{ ""P2WPKH"" : 1412144755174 }",active,19139,865542,946467,,Crypto.com,1728874019,1777048481
1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiw,"{ ""P2PKH"" : 1390458328981 }",active,112,822203,946008,,Binance,1703142175,1776754202
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,"{ ""P2PKH"" : 1383707743845 }",active,138,771695,942264,,Upbit,1673588396,1774505697
3KZbyboy2MKfQjDKKf2R4UdVbUKgYvso22,"{ ""P2SH"" : 1358890241100 }",active,1,940897,945506,None,Bitfinex,1773667106,1776450575
bc1qsg6x2cvm75xuddn5g0ss9zglaamgz90q8vcp8w,"{ ""P2WPKH"" : 1351427986789 }",active,6,912325,914992,,Paxos,1756511099,1758047253
36X44rmLtk218sXACZ3gFpNMFENi6dQ2n3,"{ ""P2SH"" : 1286674458781 }",active,31,942945,943078,None,unidentified,1774884267,1774970566
bc1p4zxtwg3rhr5jqkzuvf0q03m2a69clydghqqz6arhldxln7ew0guq840aqm,"{ ""P2TR"" : 1250000500330 }",never_spent,27,940783,,,Babylon,1773585745,
39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN,"{ ""P2SH"" : 1247728063352 }",active,111,671980,936204,None,unidentified,1614174908,1770889407
bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,"{ ""P2WPKH"" : 1227398942349 }",active,4,814641,945919,,BitMEX,1698732830,1776681566
bc1qumvs45e69rvfd9vqknzyz9wg0xzvnhmx6mt3cc,"{ ""P2WPKH"" : 1168796134903 }",active,15,916336,932439,,Kraken,1758812715,1768517313
bc1qatjx2qc8vxz39m0qdz303z8et2pgmc74xz8km3,"{ ""P2WPKH"" : 1100780364104 }",active,1,877094,946469,,CI Global Asset Mgmt,1735587102,1777048652
1M6V17HCv255sevEvB4P9fjZYoJC6z9NBJ|bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,"{ ""P2PKH"" : 600, ""P2WPKH"" : 1088012344932 }",active,625,704052,946998,,Binance,1633677284,1777362621
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,"{ ""P2SH"" : 1035446099143 }",active,127,561082,936069,3-of-8 multisig,Boerse Stuttgart Digital,1549035993,1770828324
19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,"{ ""P2PKH"" : 1026496629791 }",active,8,825056,937098,,NYDIG,1704835792,1771342297
1DzsfLRDfbmQM99xm59au2SrTY3YmciBSB,"{ ""P2PKH"" : 1000001063949 }",inactive,36,761378,761392,,Upbit,1667373869,1667385728
1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTm,"{ ""P2PKH"" : 1000000858861 }",inactive,27,761381,761392,,Upbit,1667376251,1667385728
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,"{ ""P2PKH"" : 1000000768634 }",inactive,27,761380,761392,,Upbit,1667375892,1667385728
17uULjz9moeLyjXHoKNwDRgKzf8ahY3Jia,"{ ""P2PKH"" : 1000000761680 }",inactive,27,761380,761392,,Upbit,1667375892,1667385728
18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS,"{ ""P2PKH"" : 1000000727137 }",inactive,29,761381,761392,,Upbit,1667376251,1667385728
1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,"{ ""P2PKH"" : 1000000603687 }",inactive,38,761379,761392,,Upbit,1667374646,1667385728
1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,"{ ""P2PKH"" : 1000000596183 }",inactive,31,761379,761392,,Upbit,1667374646,1667385728
1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,"{ ""P2PKH"" : 1000000586819 }",inactive,30,761378,761392,,Upbit,1667373869,1667385728
1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,"{ ""P2PKH"" : 1000000586059 }",inactive,25,761374,761392,,Upbit,1667371537,1667385728
1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,"{ ""P2PKH"" : 1000000342248 }",inactive,38,761373,761378,,Upbit,1667370763,1667373869
bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,"{ ""P2WPKH"" : 972500002724 }",inactive,17,890355,890389,,HashKey,1743487244,1743506544
bc1qvzgrkefd8v536de2vqhx4d25e5rly7lgk3p2vp,"{ ""P2WPKH"" : 969203710237 }",active,122,916338,946465,,Kraken,1758813356,1777047380
13uZyaPbt4rTwYQ8xWFySVUzWH3pk2P5c7|bc1qrlsks7xe755m05zfreyjdxn34rypc4lnghtcwc,"{ ""P2PKH"" : 931009202403, ""P2WPKH"" : 20618615503 }",active,43,723449,946552,,MEXC,1644934787,1777106894
17MWdxfjPYP2PYhdy885QtihfbW181r1rn,"{ ""P2PKH"" : 934334117198 }",active,59,661174,927535,,unidentified,1607863854,1765523290
33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,"{ ""P2SH"" : 925209053402 }",active,45,598256,917011,None,unidentified,1570432921,1759204362
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,"{ ""P2PKH"" : 892200200400 }",active,70,795034,946979,,Binance,1687167018,1777354390
bc1qx9n80t5q7tfmutzaj0ramzzzsvtveara68zntc,"{ ""P2WPKH"" : 886867576181 }",active,3123,916336,946996,,Kraken,1758812715,1777362141
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,"{ ""P2PKH"" : 877483320856 }",active,444,759310,946088,,gate.io,1666154240,1776799109
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,"{ ""P2PKH"" : 876233609713 }",inactive,81,765294,878295,,unidentified,1669793267,1736303130
3GTQBv5B4PVVRn1FqhkceoT8YLCFnVEWbo,"{ ""P2SH"" : 872619587550 }",active,11,740133,942483,2-of-3 multisig,unidentified,1654829482,1774624493
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 846993981592 }",active,6,891832,931098,,CleanSpark,1744324301,1767676496
12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,"{ ""P2PKH"" : 832755641756 }",active,527,777589,946844,,Binance,1676954851,1777275448
bc1p8jprmnysc0ehemmaflkejrypwdkl7tylypehc5ep3dc33hgvmrcq33tghq,"{ ""P2TR"" : 799799998710 }",active,2,874843,910476,,unidentified,1734251248,1755448157
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106721262 }",inactive,78,49995,85225,,unidentified,1270915355,1287123778
1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi|bc1qprk4pfyqx8ecshg4wta8q2z0vvmdhennv5vsl3,"{ ""P2PKH"" : 632997114331, ""P2WPKH"" : 150908642910 }",active,17,854449,941323,,Binance US,1722232898,1773943231
bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,"{ ""P2WPKH"" : 772915698576 }",active,5,775609,946364,,unidentified,1675880116,1776986990
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,"{ ""P2WPKH"" : 752889720899 }",active,81,792524,945902,,unidentified,1685699450,1776671417
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 744999988455 }",active,2,875028,946527,3-of-5 multisig,Ledn,1734366876,1777084218
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 741123861709 }",active,110,551641,903457,None,unidentified,1543286528,1751330578
39wVd42giU95ca39sEPkbPTpWygvsBDuA5,"{ ""P2SH"" : 735434582031 }",active,14,781860,945097,None,OKEx,1679434763,1776203224
bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,"{ ""P2WPKH"" : 726937760763 }",active,2,872380,942334,,Revolut,1732827183,1774537181
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 702887279683 }",active,28,870123,946173,,unidentified,1731500498,1776845680
bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,"{ ""P2WPKH"" : 702800170901 }",active,6,910925,929607,,Kraken,1755716415,1766774216
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872613 }",active,8,912322,931036,,Paxos,1756510170,1767640792
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 673170390303 }",active,3,738727,946824,None,Cobo.com,1654004170,1777261271
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 667270333692 }",active,220,601943,945826,,Huobi,1572635374,1776629190
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 632061381522 }",active,89,503012,915044,,Bitstamp,1515329869,1758073420
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 626737894821 }",active,15,789249,940393,None,unidentified,1683808999,1773319171
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 626000031118 }",active,37,832662,945456,,Binance,1709288080,1776414114
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 604468843860 }",active,367,729366,898469,,UAE Royal Group,1648459919,1748275578
1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb|bc1qn878vf8699p32y3ehq2wwaq876uu7yye5m5ahc,"{ ""P2PKH"" : 589160342916, ""P2WPKH"" : 10363386662 }",active,31,632999,946661,,Nexo,1591257785,1777164400
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 588000000876 }",inactive,6,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,"{ ""P2PKH"" : 570008290861 }",inactive,48,486334,600823,,unidentified,1506009601,1571897637
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 567550000546 }",active,190,904406,905013,None,unidentified,1751865640,1752202536
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 42264309640, ""P2WPKH"" : 497850751079 }",active,80,897430,946455,,unidentified,1747671225,1777039745
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
bc1q0lfp0nn9z9r370rhmp27xsmf3khwtranuegp9k,"{ ""P2WPKH"" : 522051030451 }",active,11,864631,943359,,Bitvavo,1728324446,1775134493
1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,"{ ""P2PKH"" : 518573156939 }",inactive,26,471002,885875,,unidentified,1497300236,1740848822
