display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
04a9c9c642db7941be7d9d467786c05b66d13c4fdafeb81d66815fb336e7e19d42981f62f2624826898152444b99b590476c90ea7f2e15f50a00e726368d6ec7c1,"{ ""P2PK"" : 80000000000 }",never_spent,1,3307,,,unidentified,1233973867,
1M76MmkkZbTsu2CBmx7QQPH9NsaVprBqxv,"{ ""P2PKH"" : 70000000000 }",active,1,39023,39067,,unidentified,1265617016,1265633262
1JyEmxiMso2RsFVfBcCa616npBvGgxiBX,"{ ""P2PKH"" : 60000000000 }",active,1,45332,49150,,dwdollar,1268628548,1270536290
042e3d29ccb78680a0da35bac8dc7adf895feb2b8eb9dbc5058400d811f6d7ce46faf0099ef63a05f3a8340e7e95530515303d652f27c2d9b379174b41bfd7046b,"{ ""P2PK"" : 55000000000 }",never_spent,1,4409,,,unidentified,1234718841,
1BHtsCnpmTvpgJEP7eMKEVhpJFunxSM8vq,"{ ""P2PKH"" : 50000000000 }",active,1,42322,43852,,unidentified,1266991433,1267765510
041258a4a58d33f4dfcce59971c48b1016a834c7e294c3d7f9f85256aa4c300b24144719fac58a2835cd512ec245357969b45d89ca1620c2a3703ae8cce1a00335,"{ ""P2PK"" : 50000000000 }",never_spent,1,48668,,,,1270274585,
04b6c51d273c142a7a015ab6bd68d738dfcbc0f9015140dc5f2c7b3b944429ab3474348cde91ec1aeda4dd24324dcc2fa6498b0dde87c855a839b090f6e8b016e6,"{ ""P2PK"" : 50000000000 }",never_spent,1,1055,,,,1232391642,
04554a9abcde5e79acb2552e6159b287c72c9c31b1a2510a877e3c8dc3cb1780da707b2364a229a3e7df8cd09a8e2c477589035b3590a7f9cd624a227b5624c574,"{ ""P2PK"" : 50000000000 }",never_spent,1,1586,,,unidentified,1232805403,
13ucPR8k54JbTBuWUAvRVGDswcE7jh2MC1,"{ ""P2PKH"" : 45000000000 }",active,4,41256,41287,,unidentified,1266598645,1266608944
1P3CKNyDEMRKHTDTLPqesYKSzPCo1QUCQK,"{ ""P2PKH"" : 45000000000 }",active,1,47041,49821,,unidentified,1269529381,1270854753
184sMNP38zaBBHMWQJW1Cu49dSx7YeVjke,"{ ""P2PKH"" : 40708000000 }",active,2,49076,49898,,unidentified,1270492878,1270877282
0452b438b95f770ba1e120058d02a233ce922eb50bb6b1abfe897609c8997d538e09526fef481fde8b3d469b3bb8c1895e5ef65010b9a97c396f7b3347412c3d8f,"{ ""P2PK"" : 40000000000 }",never_spent,1,49418,,,,1270668597,
04275a742d3ba1587ec4a491e7278a87d58aa98f847b154fbdf3d8b014c2449e5896c5266ea3bf293b17aad0d4b68a6c7503e37bd096ac8be889d30620032134a3,"{ ""P2PK"" : 40000000000 }",never_spent,1,1184,,,,1232488392,
04ad1a9add887e10bd85e633c98af64bf7dbf55ae8e2e5ee1a52df32a6c66e155092fb4dabc8226c0dcf6c8749b8bff1cbb826743d35b05ee865d0fb6dcc20baf1,"{ ""P2PK"" : 35004000000 }",never_spent,1,3883,,,unidentified,1234355314,
04f51f8d0c4dc4a5338bef745098e6f6364f8936fee6aa5a9d4ab0c214e7cdd727f094f442779b37d9046e53ea3f0b988aefaa6e0adb0662155cd763229e8519aa,"{ ""P2PK"" : 34000000000 }",never_spent,1,46859,,,unidentified,1269444309,
047bd13dc1b9f7c706361bd4ea086c78472deb00697ed3d6ae7ce0defc44f4f66955146428c6cf5a045a4722624709f74501c6a56bdd249679f513e87c5a18c3fc,"{ ""P2PK"" : 25100000000 }",never_spent,1,35011,,,,1263683767,
047ded582e44ac6cdf78b0db18e793f311666519b0f97c32a311d07b7f1e4b394f8adf0ca5cc89bd7cd737c95cfbd3ac6088b8f048bf893805e613ea6f6e93e8b1,"{ ""P2PK"" : 25000000000 }",never_spent,1,49642,,,unidentified,1270772014,
0497304efd3ab14d0dcbf1e901045a25f4b5dbaf576d074506fd8ded4122ba6f6bec0ed4698ce0e7928c0eaf9ddfb5387929b5d697e82e7aabebe04c10e5c87164,"{ ""P2PK"" : 25000000000 }",never_spent,1,586,,,unidentified,1232029520,
04b2559002877a459053d283eeabaa4c213bb2e5c3da61aa164795e9bedf66db277b14ba1446ebd1bff1db9777059d84a9ce90e3fefd7f51cf655fbc35a14cd84f,"{ ""P2PK"" : 25000000000 }",never_spent,1,31753,,,,1261881694,
046657f535759c2a22fbfcd75a496fc21cea3df0e5434b1293de6d5936bee2de1b4149b269206c980dedafe2ac1afbe2147c6d27a7e4729638596c01ed71beab63,"{ ""P2PK"" : 25000000000 }",never_spent,1,49642,,,unidentified,1270772014,
1HaHTfmvoUW6i6nhJf8jJs6tU4cHNmBQHQ,"{ ""P2PKH"" : 20000000000 }",active,4,46241,49827,,unidentified,1269154480,1270856270
04d876f93cf9b15cfbf0a5a37c05da9d48dc9e6387453c9653fd94cb5d92dca726f3e05965ddba02112616ad43a85c6154674bff526fc22a6a415c6ad11ae82f45,"{ ""P2PK"" : 20000000000 }",never_spent,1,46027,,,,1269057655,
04e0cf6bc38a040448bd1cd129ab1f1329b72c5ed70df4a032df7ce18a651126e441c903e8133e6c27240a6e9a004ab42ddc8f280df597e2a08081a7f50f906976,"{ ""P2PK"" : 20000000000 }",never_spent,1,3936,,,unidentified,1234395168,
04e2a57d4042899a6b22e65e75b5a4901abf4812b204e022e45dbaf53ea6d4e5f82d6592ef6c15fec940f6c853599b415b906da5f1064536bfe929a78afd46642a,"{ ""P2PK"" : 20000000000 }",never_spent,1,46569,,,,1269309603,
04ee1775fb06763c1a98b1ab9492afce0369baa0f323faffeec84b0e1a992ba981ad906e746d0bcc0005a03ea6c416320fc5f8f1de260f36dfbf790c7a75757178,"{ ""P2PK"" : 20000000000 }",never_spent,1,48005,,,,1269960907,
04f1da95d0ce732d89eeed84c51424620ec866ad850051ab8cdd92adc4f688ed061e9aeaaaf39b8105ddcc97a651b1a52f88777599ebbe8ce25e9e705cf90e8861,"{ ""P2PK"" : 19800000000 }",never_spent,1,3309,,,unidentified,1233975266,
0447724e1a7949b32179a12f186973103d5875c28cda597c10d15a0ab60f4c3b9e97896530e8a29d9c8d93c921e151cf9dc59eae22d91332b58335f5417426042b,"{ ""P2PK"" : 18800000000 }",never_spent,1,29713,,,,1260806884,
0455e8f7cb1dabec2bcd34a899c2c11e03d2b68b6e4bd1f967897e2756c8a0b58633d112a7951415a01749104d7c41dbf682be98304ec7910ad8816d171e4c17ac,"{ ""P2PK"" : 15000000000 }",never_spent,1,1967,,,unidentified,1233021449,
0445440b3c43352f268bc7630cd1d7c78b947910b8d5514f22d78599bdd9d13cd06f800525bec3a9d6e576e073b08c6e0b794b719adcfba2bada9638b78cbf87d9,"{ ""P2PK"" : 15000000000 }",never_spent,1,943,,,unidentified,1232308979,
04e667d2070767a3226b5435409ddcad58740a4b6e720f11a688fe6a6c217d6e2e3d2d8a3bff7ceb129e9736b7c975ca54c32ce25ce96c9a007467b1f9e4490a06,"{ ""P2PK"" : 15000000000 }",never_spent,1,1389,,,unidentified,1232682580,
045287192934bf5e8dd9f2cdf949547b44d89c6cdc21238a88b82229514a3e6c73ad57ef2a380570d137f0c8fa4fcae9a25b33b5f6980b6736c75b7e6799fb103f,"{ ""P2PK"" : 15000000000 }",never_spent,1,46457,,,,1269262558,
04e4072d4a04889ebfdb48165f7cb0ad5fd586690986c5b2297462955f7d0650b93ab666382292438acc94e07570197dcbaed0f4652b17b800f8e25ece51e243bb,"{ ""P2PK"" : 15000000000 }",never_spent,1,3309,,,unidentified,1233975266,
15QYFjTv9zKUKiDZ58T2exDBTKYzKznodL,"{ ""P2PKH"" : 10000000000 }",active,1,41254,41287,,unidentified,1266598407,1266608944
042c0960594d5e48ccc8edb8a7ac622d5b542a1058257aecbf5f2e75ae8cfffeb98ac6cd8aa268a671857053c2d094725ffa2d22c5fc7872ddb6ffc8ee298a3ec9,"{ ""P2PK"" : 10000000000 }",never_spent,1,707,,,unidentified,1232113906,
04bc3ee049bebf27e6e29403aeb61a1c48acee5d4c3b687252a99add1b7dbe38272e42882747493f2d2e6c92e22dc46567491f3cd5a25259e269ac66649ef6d871,"{ ""P2PK"" : 10000000000 }",never_spent,1,1213,,,unidentified,1232510782,
04608184bd171cfffaecf774dfe9b61a7d527fa71e2883cf597ac54625ea120d13f7964fa6db1cd6eda0a53d612ef83ff3e81339a514195d968600904b62c766e4,"{ ""P2PK"" : 9999000000 }",never_spent,1,17942,,,,1245844924,
0421ad738a67a6d08b7be1bcf3eab1a14b3609b844d2b5754cc344af2bebe9b48e93ca39dd950dabceb01ac37d5c2e911bd30e70e42d542c1778487abf0fb642c4,"{ ""P2PK"" : 9899000000 }",never_spent,1,49838,,,,1270859282,
04ea1feff861b51fe3f5f8a3b12d0f4712db80e919548a80839fc47c6a21e66d957e9c5d8cd108c7a2d2324bad71f9904ac0ae7336507d785b17a2c115e427a32f,"{ ""P2PK"" : 6100000000 }",never_spent,1,496,,,unidentified,1231965655,
0479ecd6e117cf7333f1dfd2b02cb44d3b658a7e52ebcb722d30a268d0ad1cf15b0820b4a8e936001ea752cf1cd266b6716de974765761e1ff9b683a1038e5924c,"{ ""P2PK"" : 5201000000 }",never_spent,1,2817,,,Patoshi,1233638202,
043e745239c683156fc867daac5144d8ab7f46e72cf4e5a19945d181f0aaec5c673cbd182d1aa4e3392fa7f795e5114b03123a7916c2e68d0fabe17b7b12ec1831,"{ ""P2PK"" : 5044000000 }",never_spent,1,39318,,,Miner,1265740325,
04fde95a9b6d14184c4d540d2665ac12b3bf2c8445d94c713beba222d3c384c5b524bf6ca6e613da1f41eb5f3e56b47cabf8923b0cf348163f99e0c8a923ea64b1,"{ ""P2PK"" : 5026000000 }",never_spent,1,48890,,,Miner,1270394667,
04d7bb1f00c0092c403e4f14180676fbe4ef402b54797be85b9d2d389ef31d85c2d7ae9eb52158c197a1fb70f5508fd85e26a9e627cf30e7378b6c2265fde38dbd,"{ ""P2PK"" : 5026000000 }",never_spent,1,34402,,,Miner,1263318948,
045587f85921a4ddd304e0e1981851297c0db52fa8855233161a6902dc4cfa14a6f95892d8699b3e334eda34293aa9d8e9c8a6cf9a2bdc06e7e6cbdbbb88e990c1,"{ ""P2PK"" : 5022000000 }",never_spent,1,28507,,,Patoshi,1259703959,
042437a3015da8dc874cfd18036ca8753611c615396395ad9356801a4979eb07634f68ff2d335aa60dc03bb05972ec0af443a58a30d519bddf724dc85be6af5100,"{ ""P2PK"" : 5014000000 }",never_spent,1,19863,,,Patoshi,1248130447,
04bbf5cbca64f0e80bfa9b827e16321f79ab194fd44454f819c542b36dd19bde05b8afd8c7a6dfc361e8c2541d86981e0b717a4bc292d6657f3f437cf80e7bdeba,"{ ""P2PK"" : 5012000000 }",never_spent,1,25468,,,Miner,1256077846,
040cc959cc107b30c8c9a5ca9a9fe6f0669a28361eb48c36474f7dcf9198b94eab623cc8fd795e93ed9c5d60f98abb64f6fe919e0b7e367a0d04e9ff369f43d19d,"{ ""P2PK"" : 5012000000 }",never_spent,1,23079,,,Patoshi,1253203830,
0407112466b799cb84f51487b3f7665c3ff71c20e1e9b60d68ce207dc03980ed52db026855069d84a83766c39355408a0132cdb7e17261d9f86d39d558b7326a6f,"{ ""P2PK"" : 5010000000 }",never_spent,1,14047,,,Miner,1242053911,
04889fcdfd7c5430d13f1eb5f508e2e87f38d2406fad8425a824e032ccb371ef62465331e1a6334d7c3770a2ad2a958e740130343399d01dbd87426db850f9faf9,"{ ""P2PK"" : 5003000000 }",never_spent,1,12983,,,Miner,1241240541,
04d03cd9794f431d6c46c7be5731aae7be5963f68b938c9a7807ea5301a7e03194b1603243ae644a1c5e0afefedc1cbafc8d16886469577330e0dd32c8d77594c6|1MpPCJWtTTPnjLEBUor6s1N5XHYTiJGJYu,"{ ""P2PKH"" : 2000000000, ""P2PK"" : 3000000000 }",active,2,26941,26943,,unidentified,1258073379,1258074606
1PhUXucRd8FzQved2KGK3g1eKfTHPGjgFu,"{ ""P2PKH"" : 5000000000 }",active,1,11395,11408,,Miner,1240060102,1240070119
04875364442c04acdfe7494e7869d7d12117c22b217220141356ada14fa11d2572a526b3232735408cf61a35ee54e423859d40d7b7c3c732535ccdfc72b493e2d1,"{ ""P2PK"" : 5000000000 }",never_spent,1,35787,,,Miner,1264156677,
042163843676ce5a0b5b7ffd9a96a96370a9bc4b695f45685de9a563e224508a126fcc34e22eecdc1a23f4952bafd14a2f75907bb33b7c5f76736572bdd9ee2be5,"{ ""P2PK"" : 5000000000 }",never_spent,1,17168,,,Patoshi,1245002858,
04ddebcc18bf4d5216895ddb9af906e8b826d433e3fff06b08da1088112a272b85a346ff7ff3c92b73d88e8e149590d06e93c6b8d199537964cfbc782b1224a924,"{ ""P2PK"" : 5000000000 }",never_spent,1,11877,,,Miner,1240409287,
0477197e2662b81c3017483a360b38be8b7b489369531c2d2641eb507f4ad29b7a468c49659ff6dd11f51a8cccb985c74631df9ac4596ea172ccffc35debbf16c0,"{ ""P2PK"" : 5000000000 }",never_spent,1,34133,,,Miner,1263172298,
04375ba76a23b08c4c1fceaec771ad554538762e6c094ac97d866d0591a02a71ebfbabf40e4848ecb3cccfb357e34edfcc51204685a758eaefa9ad15d569708593,"{ ""P2PK"" : 5000000000 }",never_spent,1,10152,,,Patoshi,1239120373,
040a5af1b021abdaa0233d3b67d0483e47dffb73526d410187cca76705fc7f003bcea0f24babf7f74cd8ed1eebe10870e0c99eb285b0df1aa9e762de07608f7bbe,"{ ""P2PK"" : 5000000000 }",never_spent,1,21616,,,Patoshi,1251428289,
048b116f2878b80c541b0a0a2f0bc4b221e94a4ceade7f1070ef9addcb9f64bb8cb33c3e49a9d08c01266d2bfeb1445c208a500a94225ad16b93b5b2abcf70a27f,"{ ""P2PK"" : 5000000000 }",never_spent,1,5976,,,Patoshi,1235908681,
042ab852c11265afd313a7c8ebcda25abb2d6bf22119f08ff2ac4979185231f70ee6b5b1eebb1c6059a6bda3f53d5f4ec2053714cb2f034db76e5f97e57fb3daf3,"{ ""P2PK"" : 5000000000 }",never_spent,1,7776,,,Miner,1237295601,
042b64bb550d9d1020fa776cf1c633d59833b4a73afbc6312ad52a172a3482746cf11f7bc20b5a93b9ac8e6bb1e100429547760e82426d3df23363a20b374154e1,"{ ""P2PK"" : 5000000000 }",never_spent,1,32955,,,Miner,1262569129,
044fe77e93e3217c162f75adf4cee633b6183390c8e3390ff0b5f0e841df3c4ce3a5de5550e193c42182ec6253550577d01a3618549c49c63b5fc89d9ddac95ff2,"{ ""P2PK"" : 5000000000 }",never_spent,1,38637,,,Patoshi,1265459563,
045654d3cf4676e6f9571dd125082e74032d8a2aa455f3bf9ff64d59b6776434d6f8299734ada4406dc954c7c151654b9b849b1a0146d236023574bc5bd887e746,"{ ""P2PK"" : 5000000000 }",never_spent,1,10256,,,Patoshi,1239204527,
04ef31668179793708d98170318e3db4d9c8f4abdd66fa74ac93db2453010353ea624ef214bdba5f7085e8c4c2a8254e0dcabe36be7f7125cd24060559b6c610e8,"{ ""P2PK"" : 5000000000 }",never_spent,1,3713,,,Patoshi,1234241834,
04a88b850779113c38932c4a186e204cb1a34527861256c540ac5424917e01c38044e87ea9df8e56137452179325bf08bede8cc47437ba6525b71688ca7d99a64c,"{ ""P2PK"" : 5000000000 }",never_spent,1,40883,,,Miner,1266437684,
04e7b51a1803fac26cb1b818e2c9c4c8169fbb95848fece0c141b830d7b758adc88784c4b5ce58e336c1fe41f7d68846b8f47612bbc9721d06d029dd26885a9aa9,"{ ""P2PK"" : 5000000000 }",never_spent,1,43952,,,Miner,1267817374,
04e304b010942553d21c481a8a4a492aee2e8ee3090a8872a272b47de16e90c38b6bde6965698893fa1964703c30df14fc0daddbf3677e492352f0745a3e09eefb,"{ ""P2PK"" : 5000000000 }",never_spent,1,30368,,,Patoshi,1261172554,
04b76d771e9ceacfa21344b94071e7e2be587e403fa64720823fe1362e7c2d4212448b26b7a0c9ab45c381612788db93c5b35963b98ab58e8ada192865b0a0c718,"{ ""P2PK"" : 5000000000 }",never_spent,1,29167,,,Patoshi,1260361685,
048405b95741eb09be5d9a37711bdea506e177a26ddabbf48904aeb816b7a7693b6256b0b257424c98110466a0b79a7b14bb2df7dc44686014bc38637fd7499113,"{ ""P2PK"" : 5000000000 }",never_spent,1,16604,,,Patoshi,1244415323,
04762aac6e4585247aae027a29039b73b6e51cdb0877fdc1c6ad5de0562d907949a0e70ba39e1abfd532d9eb7f22a645907187451ab69d90e9cf228ccd9f324724,"{ ""P2PK"" : 5000000000 }",never_spent,1,17177,,,Patoshi,1245016117,
04f71f91db8b1968a2e2eaa91ed1c6034dd2983e9425fc8ad504f264009354a4a1b3131c1546a4983f9ef7edf36f393ced946956bc7594f0372bf2f3357ee738c6,"{ ""P2PK"" : 5000000000 }",never_spent,1,39735,,,Miner,1265951316,
04ea92045613750c8eae0501b75c5f19accda91ceb7455ab3e06d7dbf1e2d935bb9ceaf5a6cad73831bd75b6129df7fe5aec99059038417827368b5e3115bbdd9f,"{ ""P2PK"" : 5000000000 }",never_spent,1,10417,,,Patoshi,1239345462,
041fab9b23131ae007e8e14a3b0b7f470fa8ca60fcea9966e49079c92fd7b2bf861f782f6f0c6597dddcd1afa7e52945499cba059093db8f3877e5e243be8b00d2,"{ ""P2PK"" : 5000000000 }",never_spent,1,22111,,,Miner,1251971324,
04620b3b0e9a683c3fb45c212baa50826ef318211beba8cabb254e4ec71efaa83f29d83e33c52b64d415782e6d2fe12d31017c78a2a5ac3ffa55cc09ca4cc1cd20,"{ ""P2PK"" : 5000000000 }",never_spent,1,12965,,,Patoshi,1241228856,
049b767714a2af7d6e314bc1417857c5fa1eac7a6701e018af7ada3200847c0e1cd1fb76f17b804b542ebda5df931dfa23c23dfa52de22e820d84847cd0b2dba24,"{ ""P2PK"" : 5000000000 }",never_spent,1,15492,,,Patoshi,1243245037,
04ad8a3f49184f70f79c028023c51d1604c1f00bc0b0d98a422ddcf9348ef6c0aa2f1be1e1bdaec33a0509914d18917f20500ef47c90a5d8deb607763e5746f4ad,"{ ""P2PK"" : 5000000000 }",never_spent,1,24776,,,Patoshi,1255244727,
04051328937e2d079ee59a213ec0a152f94e5479639962f9ea39a8c93bef94cb14ac83dacee5f5018b29cf82ab0c71e8630a71ee675801d9cb78ae1d287a1fbee8,"{ ""P2PK"" : 5000000000 }",never_spent,1,28168,,,Patoshi,1259289815,
04bdeb99f741d5271964d4753eb3ef0310fe8482a8d4f1036f1ad037000997454e9d879543000c2b731c0a24e9dbd4a0886ddd2ec850ec802d159ad25b5bb26209,"{ ""P2PK"" : 5000000000 }",never_spent,1,29441,,,Patoshi,1260583867,
044dc4b493a80194cd7d1786ddc038ff5e6bbf5696d0c7cc38abb2392981286e10285452bfcb768388d8d09387621ca929466d7bd1c5198f0db67bc7b033ed8aa7,"{ ""P2PK"" : 5000000000 }",never_spent,1,6230,,,Patoshi,1236115865,
04d901c4cf3c109d667115eed7c658b572e93bc5c93343dcc6b6369214ea1ae314712399a18a08a23d75904a2df5cc6d548c07c066507cf957f68467b8728015d6,"{ ""P2PK"" : 5000000000 }",never_spent,1,19329,,,Miner,1247349740,
04df3c3a3f320a3c80b32173b7a11862831d418cc6a6012e62ddd88e6a63cf75b882be74a2c841c820843f91ead10a02cf89ed2c3a21418d10e3c1e72946e1d203,"{ ""P2PK"" : 5000000000 }",never_spent,1,32700,,,Patoshi,1262447276,
0409265ac4bfd71a67523525ce0840cf5cc6af83b883fc3c100bbb281a4197619b39244474d3a28e8e459bb543b32a15c62d39967d3083078284ad9463a0d3716f,"{ ""P2PK"" : 5000000000 }",never_spent,1,20176,,,Patoshi,1248503499,
042e4533d603b9950b8263486253728bd49592df3884b1c14387286a3979c771404c4eb9c4f87b02e1eb7df20a1090d0650d4a1b108263bc35a772c7076a9fba34,"{ ""P2PK"" : 5000000000 }",never_spent,1,11743,,,Patoshi,1240312302,
