display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1B1wPLyrJ831sg1D8hnZLBG7SejXbqMMrH,"{ ""P2PKH"" : 1280000000000 }",inactive,256,65615,120599,,unidentified,1278910182,1303966862
19n1JqKDnoqcc34HA3fdgzNxczic6Hu5Pi,"{ ""P2PKH"" : 1186780000000 }",active,1,38330,148283,,unidentified,1265330842,1317891296
1FSGpYLfoRBQjjdqLJoMyiA4nCVHfLokQd,"{ ""P2PKH"" : 1154265000000 }",active,19,132392,199735,,unidentified,1308694151,1348177220
1GWexYYJtPbNRAKPndLwedtLK1yuDUjUeX,"{ ""P2PKH"" : 1135000000000 }",active,6,162299,163991,,unidentified,1326629583,1327616384
1HYGzEjtQsmrhBAf19nd9eNvcz34RAzhRc,"{ ""P2PKH"" : 1130000000000 }",inactive,1,53868,73534,,unidentified,1272666154,1281504175
1En3ztwJT4jjmwesuufFAGoJ5uEjGSxkNS,"{ ""P2PKH"" : 1100000000000 }",active,3,191992,195188,,BTC-e,1343929067,1345662071
1MCjhEVUFEqhx4bA5naLD1C76FudVLBqCf,"{ ""P2PKH"" : 1073050000000 }",active,45,182176,198531,,unidentified,1338345607,1347502268
14xZRjQBVj78mmpz1hQFBtbTtN8aeeoN4x,"{ ""P2PKH"" : 1050000000000 }",inactive,4,86638,103949,,unidentified,1287618181,1295679755
1QEzw7pxkAzuDfzJooo785vXWvXq1UTqPg,"{ ""P2PKH"" : 1021027950310 }",active,1,177903,178736,,unidentified,1335777419,1336224229
1n31g4rKiEeXnZEZR6VZwm3LggLicEqEC,"{ ""P2PKH"" : 1021022806259 }",active,213,176786,195107,,unidentified,1335121513,1345619916
1JPvucRfu3ZzEvfBUQTJwsxMrZjeTqD6zR,"{ ""P2PKH"" : 1008000002664 }",active,3,137504,195677,,MPEx,1311347079,1345938290
1UCiEhGMLNaFjgRzK6u26CwU1aSYXGvPV,"{ ""P2PKH"" : 1000000000000 }",active,1,119662,187855,,unidentified,1303513030,1341614622
1oJDbn2aFTv3mvQ9Z1zy6m2ZxZbwXoc7H,"{ ""P2PKH"" : 983680000000 }",active,38,164638,196542,,unidentified,1327972617,1346417547
1U1jTCGkQYRaDVStZdDHMFWUMoSJi4HSc,"{ ""P2PKH"" : 894901000000 }",active,6,38353,188118,,Miner,1265341072,1341752159
1MaehpynXrLbAH9vsQEjYucadUwsxsQyjF,"{ ""P2PKH"" : 884600000000 }",active,10,190026,194290,,unidentified,1342843758,1345185979
1BcCo1dNztEjMtzxFTbtQuZEuK1NkvN8q5,"{ ""P2PKH"" : 868000000000 }",active,5,180468,199548,,unidentified,1337245696,1348063096
1CWG3oZbDMjFjyZqoaBMcu6HVn9smRCHMp,"{ ""P2PKH"" : 800000000000 }",active,9,175902,193672,,unidentified,1334595375,1344849804
1HEcFSf9zWJPUbsAcKWzThdh76USo6KCy2,"{ ""P2PKH"" : 800000000000 }",active,4,191208,194637,,unidentified,1343482499,1345388906
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106000000 }",inactive,5,49995,85225,,unidentified,1270915355,1287123778
13uraL1Maba7obbhkdB4pjsqMyvqrcTeeD,"{ ""P2PKH"" : 791111000000 }",active,18,86036,175887,,unidentified,1287410774,1334586624
198E3LyUJASmKA4PJvEHthEE62XbTuPZSL,"{ ""P2PKH"" : 779900000000 }",inactive,1,124409,128352,,unidentified,1305572932,1307102324
1BexTYjSticxisuZGK7vDPPLchVxLLtWjJ,"{ ""P2PKH"" : 772668018696 }",active,8,148318,198966,,unidentified,1317915132,1347758957
1aCW2vs7Xphjea1jyk3ZykYiujvUwSGaC,"{ ""P2PKH"" : 766093946001 }",active,1,152800,186676,,unidentified,1320997207,1340921461
1e6AzmPF35S3JTE8QMXD3k7oczJ7QgCSa,"{ ""P2PKH"" : 765910000000 }",active,3,108564,170109,,unidentified,1297896017,1331166515
1H4wE9QfF2xtBJEoGi6BY3pPoe3BdMUJed,"{ ""P2PKH"" : 751600000000 }",active,16,189403,195133,,unidentified,1342486410,1345634163
1ZTABNhD2bYDvFskVZGjwLrbEt8oZpy8g,"{ ""P2PKH"" : 749592220067 }",inactive,15,104212,140782,,unidentified,1295812368,1313223640
18ShHDufPcxfNZr4rArogTUCF2GmkJiSCV,"{ ""P2PKH"" : 737200000000 }",inactive,1,69615,70118,,unidentified,1279805381,1280033796
1h3wA6JHSUrGzUpnVVS1f5iwDy7iHQxk9,"{ ""P2PKH"" : 710000000000 }",active,7,190835,199541,,unidentified,1343293950,1348059239
1AB2pgzv4yZQWp1ZS5Vb8sHWGHbuXwh2An,"{ ""P2PKH"" : 700000000000 }",active,2,196894,196895,,unidentified,1346608551,1346609950
1QCC8M4FihHG6PpUwW35cniwxNW4sMY7iQ,"{ ""P2PKH"" : 685098010614 }",active,14,145525,199319,,Owen Gunden,1316128662,1347943283
1NuDiVDgBx2rx3gwoRJRERkPkSLNksubMK,"{ ""P2PKH"" : 683711638034 }",active,34,152886,160978,,unidentified,1321059946,1325899877
15kN4RRGAWapscJjSg1VEKbrWtNf192pwk,"{ ""P2PKH"" : 649270100000 }",active,41,191263,198936,,unidentified,1343518881,1347737993
1MbcZkfjkWdEEeC9r5pq5XRBDRcKUCsg9h,"{ ""P2PKH"" : 640000000000 }",inactive,1,67043,97395,,unidentified,1279086664,1292272539
1GopNcNZfSnSGZQotU9uC8b1KKHMBePAjH,"{ ""P2PKH"" : 635939641010 }",active,7,129101,160334,,unidentified,1307400289,1325542923
1G9hpD5GpjSN5ShTZBk7MB7TMcPXUXfRq6,"{ ""P2PKH"" : 619873089900 }",active,14,196726,199970,,unidentified,1346513861,1348298396
18jeHTWC6rJxHcpaGVCSAcCLUutUtiJvCE,"{ ""P2PKH"" : 600000010000 }",active,4,190790,191659,,unidentified,1343272278,1343734139
19nXrGMZtZutxYBsnjD9N7VYYvznERoung,"{ ""P2PKH"" : 599999950000 }",active,2,175278,194369,,unidentified,1334175392,1345236189
1M1RdciqSA93SAtPHbXXoLU7FfmiAKRrRZ,"{ ""P2PKH"" : 595115102535 }",active,20,173203,192372,,unidentified,1332901406,1344137118
1HnjAo2nbHGFDto86smcFiF3uUwfvNJ4cS,"{ ""P2PKH"" : 591000000000 }",active,6,184076,196361,,unidentified,1339435436,1346305923
1NMLQ5radqEtVHTiiaNXtusYKfpUvmR5hp,"{ ""P2PKH"" : 580291000000 }",active,18,158070,196545,,unidentified,1324244003,1346418897
1NYu96KZ56oXWDMdWd8H1CM9tg5LoUwCJy,"{ ""P2PKH"" : 572918187530 }",active,2,166915,198854,,unidentified,1329319118,1347695323
12mS3W2yr6TSFhf5juS9ikR5B1BFrrQ9sH,"{ ""P2PKH"" : 546000000000 }",active,2,165610,183408,,unidentified,1328523645,1339068848
16KhnXr3coUDWNnM8TwmBM2Qx3xJHG9tjm,"{ ""P2PKH"" : 528500950000 }",active,4,144339,191869,,unidentified,1315389728,1343864886
1JDZoAt7FrZXvzS22d2BoJ7fQEGibhcAtr,"{ ""P2PKH"" : 524511800000 }",active,5,179693,192556,,unidentified,1336741112,1344245551
1CV4E4SV1qGxg6rSrZYrQ3CH9p64cA4iTH,"{ ""P2PKH"" : 520100000000 }",active,27,165459,196920,,unidentified,1328435016,1346623014
19a14GZW22rqri82pcCD84BmPQP2BC7Dh9,"{ ""P2PKH"" : 510100000000 }",active,4,72512,162749,,unidentified,1281015925,1326882666
1Cn8sqWMiP2mDrVe15Zg7Z1YvXRHDPPv9F,"{ ""P2PKH"" : 509573000000 }",inactive,9,102814,119615,,unidentified,1295101147,1303487767
12iadToQhyGrEPQDU35ghXGiSnLqLXm5Jx,"{ ""P2PKH"" : 500095000000 }",inactive,2,113813,120395,,unidentified,1300322923,1303864716
1KCNLT1tnsNZsrfddUA7VrqmytLfyjTToY,"{ ""P2PKH"" : 500000000000 }",inactive,5,87348,103983,,unidentified,1287959583,1295696383
1A373e9BMG2zRCC3n7kmzCUR4BzDt7MEtR,"{ ""P2PKH"" : 500000000000 }",active,5,125863,159532,,unidentified,1306105612,1325071498
19XZS4EKsFEg2RL3sE5kUiLmUYRz4vWGxY,"{ ""P2PKH"" : 500000000000 }",inactive,1,129894,129946,,unidentified,1307742156,1307765462
1AmPmjKVv2sLVAZQ7mJ1M6FV9kKs6C8sbL,"{ ""P2PKH"" : 500000000000 }",active,1,188961,191765,,unidentified,1342234074,1343803294
1MqfzFXHXrNFKs1WCvT76CbB6UsBJZzE6y,"{ ""P2PKH"" : 500000000000 }",active,1,188961,194960,,unidentified,1342234074,1345536261
1BpwQYGSMwkanKGv4Eba3LzrPy8AYmmH3i,"{ ""P2PKH"" : 500000000000 }",active,1,188962,191765,,unidentified,1342234513,1343803294
1AKU6fsr5amt3XAvxaYoCPDe8vkhrfk4WU,"{ ""P2PKH"" : 491978700000 }",active,4,183358,199888,,unidentified,1339036246,1348258406
1LK6TA6XhAhvLoCDU1wVuv7GrQazh9e9Mg,"{ ""P2PKH"" : 482311600000 }",active,2,183586,187158,,unidentified,1339176789,1341221201
1Hnqy9wqF17D1zXncgLLKmdDA6RwETrCtu,"{ ""P2PKH"" : 453143428670 }",active,10,193063,199753,,Charlie Shrem,1344525253,1348189328
1EtutS8pNNviw8a1zb6DQjzCjvGzhGoNnF,"{ ""P2PKH"" : 451399000000 }",active,5,155511,156102,,unidentified,1322728920,1323059301
15vBJ5d5De7SWc75Mdr13c31z9KmTacYM2,"{ ""P2PKH"" : 450000000000 }",active,9,151895,199828,,unidentified,1320453410,1348227080
18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,"{ ""P2PKH"" : 447585000000 }",active,24,105088,159104,,unidentified,1296264678,1324844918
12134QtmJKrwtqBBPudVQ9zdLrMm73Xcja,"{ ""P2PKH"" : 427800000000 }",active,6,178800,180132,,unidentified,1336253123,1337013926
14SAmTYwaq2n8wVG3HzJVxjixfCaoQQcNF,"{ ""P2PKH"" : 423496844493 }",active,40,147871,177838,,unidentified,1317624763,1335745257
1FdjFtrBwf9Jc9fsGN2GtHmG2vs5ZcEuWH,"{ ""P2PKH"" : 415424620252 }",active,5,174576,176210,,unidentified,1333750318,1334795325
19J8FrBoWRZyApzqgXLQ7q8XQSbKsvo5Hv,"{ ""P2PKH"" : 415000000000 }",active,4,191570,198762,,CampBX,1343675009,1347635158
1i6MrfcKqtCJfQJUju1V2amWWZcL4HwGQ,"{ ""P2PKH"" : 402700000000 }",inactive,3,114226,124835,,unidentified,1300605708,1305710862
16f7vNpMkWvf5vf5obnCDSTw5kf3827yDX,"{ ""P2PKH"" : 400312748979 }",active,9,195589,195890,,unidentified,1345887175,1346045023
1AeaSwbZdXVXas4PmbAvx3EdPNfrWvQKp9,"{ ""P2PKH"" : 400000000000 }",inactive,10,119359,145267,,unidentified,1303349498,1315979380
1KrutzZZ7rth6D9wasfGz2oy9R6k1RCL9n,"{ ""P2PKH"" : 400000000000 }",active,4,150878,196112,,unidentified,1319782851,1346178311
18pVsfVLZGoY3VkiPwppUV7YYsNEGpyooy,"{ ""P2PKH"" : 390207336390 }",active,12,139180,191159,,unidentified,1312226059,1343456204
1P1rs21hnsZEpcV7uuKk3mwVGcCZBKHv3F,"{ ""P2PKH"" : 385006000000 }",inactive,1,102462,124835,,unidentified,1294926228,1305710862
1NKD2qSwV3MfRs2euwKCVoFR4uKMEHefgb,"{ ""P2PKH"" : 383842450000 }",inactive,12,133601,140413,,unidentified,1309221802,1312990383
16CxdHGToGZkbcra4PLP9eY3XSVT1vUdjV,"{ ""P2PKH"" : 375002000000 }",inactive,2,63455,85545,,unidentified,1277895570,1287255562
1CDxfXFBNSNQ18818skkVAFfuFotJy3q7L,"{ ""P2PKH"" : 370000000000 }",active,3,132207,173756,,unidentified,1308626903,1333216411
1N4c8rFC5okV9GVG7by9AgXwyiHBMcfbGS,"{ ""P2PKH"" : 368149625100 }",active,1128,135319,196233,,Miner,1310138004,1346241239
1BM3m1eBriN8NrcGZbfF7gn6cyPFPN7kw,"{ ""P2PKH"" : 364593366221 }",active,4,134050,159693,,unidentified,1309448591,1325165501
1LTa5AqDLSKHRt4D7ApxHaVq62JW24AWcR,"{ ""P2PKH"" : 363426000000 }",active,8,157166,196460,,unidentified,1323662915,1346364031
1E38XQRdXVhafXoAXwSZyoxPQ7R5HtmfrW,"{ ""P2PKH"" : 359993000000 }",inactive,33,122445,122490,,unidentified,1304772117,1304790981
1CzGe95axihqdt14Z9EzLFm6n3gZtxsQSa,"{ ""P2PKH"" : 350000050000 }",active,1,196574,196575,,unidentified,1346433649,1346434681
1E1fFRsVTdzUA5eC8ouwoFzygCF9WCPjBi,"{ ""P2PKH"" : 350000000000 }",active,2,186846,196895,,unidentified,1341024324,1346609950
1J3uFH5AhJp3bf2yEw6EHu3YBACygxqELq,"{ ""P2PKH"" : 345300000000 }",active,14,184405,185710,,unidentified,1339624574,1340371724
1NdGa3SosXNYhy9qLc7vb6yVDjKXt6SNxq,"{ ""P2PKH"" : 342300000000 }",active,43,107969,195889,,unidentified,1297656938,1346043668
1FvUkW8thcqG6HP7gAvAjcR52fR7CYodBx,"{ ""P2PKH"" : 335000000000 }",inactive,8,72785,119882,,4222,1281156783,1303623851
04633280c0a93b45217059013ddadab8d35b9a858336028fecdff64c6a5e068fadaf7d2b73bc22795fa160c2304703320516e1b0b20e43d613fa5975787c8287e4,"{ ""P2PK"" : 323317000000 }",never_spent,1,40758,,,unidentified,1266390818,
