display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1M6V17HCv255sevEvB4P9fjZYoJC6z9NBJ|bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,"{ ""P2PKH"" : 600, ""P2WPKH"" : 1445007635980 }",active,796,704052,944000,,Binance,1633677284,1775533667
bc1qlt5nm3kflne7rht4alsnzdzad878ld5rcu4na0,"{ ""P2WPKH"" : 1422716104016 }",active,18863,865542,942051,,Crypto.com,1728874019,1774387502
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,"{ ""P2PKH"" : 1383707743845 }",active,138,771695,942264,,Upbit,1673588396,1774505697
bc1qsg6x2cvm75xuddn5g0ss9zglaamgz90q8vcp8w,"{ ""P2WPKH"" : 1351427986495 }",active,5,912325,914992,,Paxos,1756511099,1758047253
bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,"{ ""P2WPKH"" : 1252442581587 }",active,1,814641,943328,,BitMEX,1698732830,1775112005
bc1p4zxtwg3rhr5jqkzuvf0q03m2a69clydghqqz6arhldxln7ew0guq840aqm,"{ ""P2TR"" : 1250000500000 }",never_spent,26,940783,,,Babylon,1773585745,
39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN,"{ ""P2SH"" : 1247728063352 }",active,111,671980,936204,None,unidentified,1614174908,1770889407
36X44rmLtk218sXACZ3gFpNMFENi6dQ2n3,"{ ""P2SH"" : 1240844713875 }",active,14,942945,943078,None,,1774884267,1774970566
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,"{ ""P2PKH"" : 1140379495909 }",active,461,759310,943943,,gate.io,1666154240,1775498815
bc1qatjx2qc8vxz39m0qdz303z8et2pgmc74xz8km3,"{ ""P2WPKH"" : 1106240227356 }",active,1,877094,943418,,CI Global Asset Mgmt,1735587102,1775166522
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,"{ ""P2PKH"" : 1099841880658 }",active,66,795034,943477,,Binance,1687167018,1775202450
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,"{ ""P2SH"" : 1027883188998 }",active,121,561082,936069,3-of-8 multisig,Boerse Stuttgart Digital,1549035993,1770828324
19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,"{ ""P2PKH"" : 1026496629791 }",active,8,825056,937098,,NYDIG,1704835792,1771342297
1DzsfLRDfbmQM99xm59au2SrTY3YmciBSB,"{ ""P2PKH"" : 1000001063949 }",inactive,36,761378,761392,,Upbit,1667373869,1667385728
1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTm,"{ ""P2PKH"" : 1000000858861 }",inactive,27,761381,761392,,Upbit,1667376251,1667385728
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,"{ ""P2PKH"" : 1000000768634 }",inactive,27,761380,761392,,Upbit,1667375892,1667385728
17uULjz9moeLyjXHoKNwDRgKzf8ahY3Jia,"{ ""P2PKH"" : 1000000761680 }",inactive,27,761380,761392,,Upbit,1667375892,1667385728
18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS,"{ ""P2PKH"" : 1000000727137 }",inactive,29,761381,761392,,Upbit,1667376251,1667385728
1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,"{ ""P2PKH"" : 1000000603141 }",inactive,37,761379,761392,,Upbit,1667374646,1667385728
1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,"{ ""P2PKH"" : 1000000596183 }",inactive,31,761379,761392,,Upbit,1667374646,1667385728
1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,"{ ""P2PKH"" : 1000000586819 }",inactive,30,761378,761392,,Upbit,1667373869,1667385728
1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,"{ ""P2PKH"" : 1000000586059 }",inactive,25,761374,761392,,Upbit,1667371537,1667385728
1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,"{ ""P2PKH"" : 1000000341702 }",inactive,37,761373,761378,,Upbit,1667370763,1667373869
13uZyaPbt4rTwYQ8xWFySVUzWH3pk2P5c7|bc1qrlsks7xe755m05zfreyjdxn34rypc4lnghtcwc,"{ ""P2PKH"" : 940182882271, ""P2WPKH"" : 37544938577 }",active,52,723449,929072,,MEXC,1644934787,1766463952
bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,"{ ""P2WPKH"" : 972500002430 }",inactive,16,890355,890389,,HashKey,1743487244,1743506544
17MWdxfjPYP2PYhdy885QtihfbW181r1rn,"{ ""P2PKH"" : 934334117198 }",active,59,661174,927535,,unidentified,1607863854,1765523290
33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,"{ ""P2SH"" : 925209053402 }",active,45,598256,917011,None,unidentified,1570432921,1759204362
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 846993981298 }",active,5,891832,931098,,,1744324301,1767676496
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,"{ ""P2PKH"" : 834633609713 }",inactive,78,765294,878295,,unidentified,1669793267,1736303130
12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,"{ ""P2PKH"" : 824992203586 }",active,522,777589,943886,,,1676954851,1775463480
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106721262 }",inactive,78,49995,85225,,unidentified,1270915355,1287123778
1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi|bc1qprk4pfyqx8ecshg4wta8q2z0vvmdhennv5vsl3,"{ ""P2PKH"" : 632997114331, ""P2WPKH"" : 150908642910 }",active,17,854449,941323,,,1722232898,1773943231
bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,"{ ""P2WPKH"" : 777815698616 }",active,6,775609,943292,,,1675880116,1775088004
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 765252945604 }",active,7,738727,943306,None,Cobo.com,1654004170,1775098736
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 744999989950 }",active,1,875028,938335,3-of-5 multisig,Ledn,1734366876,1772051756
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 741123861709 }",active,110,551641,903457,None,unidentified,1543286528,1751330578
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,"{ ""P2WPKH"" : 737922475338 }",active,66,792524,943500,,,1685699450,1775221214
39wVd42giU95ca39sEPkbPTpWygvsBDuA5,"{ ""P2SH"" : 735497049046 }",active,14,781860,940317,multisig,OKEx,1679434763,1773267925
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 732270344942 }",active,220,601943,940917,,Huobi,1572635374,1773679867
bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,"{ ""P2WPKH"" : 726937760469 }",active,1,872380,942334,,Revolut,1732827183,1774537181
bc1qx9n80t5q7tfmutzaj0ramzzzsvtveara68zntc,"{ ""P2WPKH"" : 707373351055 }",active,2997,916336,943986,,Kraken,1758812715,1775529277
bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,"{ ""P2WPKH"" : 702800170607 }",active,5,910925,929607,,,1755716415,1766774216
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 692014015727 }",active,33,870123,943224,,unidentified,1731500498,1775051759
bc1qxexs075s9zy7qw7dclqfksjp57p39qmd76268vmxcnd3fycucleqtpwnu8,"{ ""P2WSH"" : 689806058083 }",active,16,931400,942913,2-of-2 multisig,unidentified,1767870554,1774866980
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872319 }",active,7,912322,931036,,Paxos,1756510170,1767640792
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 637300033704 }",active,36,832662,941396,,Binance,1709288080,1773990826
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 632061381522 }",active,89,503012,915044,,Bitstamp,1515329869,1758073420
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 626737894821 }",active,15,789249,940393,None,unidentified,1683808999,1773319171
17RP5JDiYLj1nj7QRvvf4VrAR3Bx1kK15E|bc1qgekj5r79tqu700hkmdmvy8ssw45tg6us0ycew0,"{ ""P2PKH"" : 325613030000, ""P2WPKH"" : 284590107132 }",active,36,632162,943964,,unidentified,1590746146,1775513580
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 604468843566 }",active,366,729366,898469,,,1648459919,1748275578
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 588000000876 }",inactive,6,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,"{ ""P2PKH"" : 570008290861 }",inactive,48,486334,600823,,unidentified,1506009601,1571897637
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 562250000546 }",active,186,904406,905013,multisig,unidentified,1751865640,1752202536
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 40471302118, ""P2WPKH"" : 499303374506 }",active,76,897430,943895,,unidentified,1747671225,1775468562
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
bc1q0lfp0nn9z9r370rhmp27xsmf3khwtranuegp9k,"{ ""P2WPKH"" : 522051030157 }",active,10,864631,943359,,,1728324446,1775134493
bc1qc45h5yduv0cp8w6jv6rafs0g2say65rnn268jt3vlk6x3hg9u7kqvh3xk7,"{ ""P2WSH"" : 521199945627 }",inactive,5,811721,871377,3-of-5 multisig,unidentified,1697038309,1732216562
bc1qpahh6v6v9s7uvxev2zx50wnz3u32h9lanpjx0e,"{ ""P2WPKH"" : 519584000698 }",active,49,935291,943222,,,1770404094,1775051437
1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,"{ ""P2PKH"" : 518573156939 }",inactive,26,471002,885875,,,1497300236,1740848822
1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,"{ ""P2PKH"" : 507500163957 }",inactive,123,286980,329134,,unidentified,1392948292,1415467384
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,"{ ""P2PKH"" : 503314424787 }",active,4,424569,943997,,Bitfinex,1470837871,1775532822
