display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1GcDdCJBGBGKxqvMzYfYq5ZQs3smUSAfXa,"{ ""P2PKH"" : 250000000000 }",active,1,88361,120358,,unidentified,1288353981,1303846933
1888vVGnkMnr5VAR2mX1CHoiFvpJsP8VTV,"{ ""P2PKH"" : 250000000000 }",active,1,130689,137393,,unidentified,1308038085,1311282776
1Ks2VoUkuSNYTcK2QScgNCToBZhHEp2fHh,"{ ""P2PKH"" : 250000000000 }",active,1,130689,137393,,unidentified,1308038085,1311282776
1gpSiT3Ju7Z99HYTZR2p6H2ybSEuRQXwW,"{ ""P2PKH"" : 243902000000 }",active,1,83578,95298,,unidentified,1286275743,1291389320
15kFvXDme7qzj8dAVymLcezGEahLMS7oiL,"{ ""P2PKH"" : 242100000000 }",active,1,130690,137393,,unidentified,1308038208,1311282776
1LnitQeqsoxghQ1DqzvKdUtNX9MQCdnw14,"{ ""P2PKH"" : 240005000000 }",active,5,134934,149286,,unidentified,1309908620,1318621408
1GiGT9yeDmB47fhKMGBYo5GBDZmaPnph1f,"{ ""P2PKH"" : 240000000000 }",active,11,61377,96838,,unidentified,1276794599,1291974943
1JaPNwMXt2AuVkWmkUHbsw78MbGorTfmm2,"{ ""P2PKH"" : 237874000000 }",active,10,64150,119882,,4222,1278201433,1303623851
18PJTV1Zv1jiu6MZsm2wW145LF6bNZ2vDK,"{ ""P2PKH"" : 233777500000 }",active,8,131570,146533,,unidentified,1308380710,1316753511
1PJnjo4n2Rt5jWTUrCRr4inK2XmFPXqFC7,"{ ""P2PKH"" : 225000000000 }",active,45,114706,149954,,Braiins Mining,1300901999,1319077970
1AVLET8zzody7SysaRMB64fmBQFXZLhF6W,"{ ""P2PKH"" : 223106675058 }",active,12,125099,127991,,unidentified,1305816416,1306948920
1DtVPNjvBn1CGUeX5psPcczBxMGggqc31P,"{ ""P2PKH"" : 220002945973 }",active,14,98799,147476,,unidentified,1292967875,1317359742
1H6ksPJXL1H2dFuVLkLvA5BYJWstHeQ4ca,"{ ""P2PKH"" : 215503000000 }",active,9,66731,135898,,unidentified,1279040579,1310471127
184CQ7agrApMYpnKTzWnsMjV9Wx3raHw7S,"{ ""P2PKH"" : 215444619820 }",active,5,108154,149254,,unidentified,1297737742,1318601720
16YPRyZkzBgAvzEjRAhRT5b84G4YptKD9h,"{ ""P2PKH"" : 210290000000 }",active,22,134190,138967,,unidentified,1309515906,1312122674
1PTtNgcK1SKwEZSAYivhfXpfocuNFJn8q8,"{ ""P2PKH"" : 200377000000 }",active,5,143690,143942,,unidentified,1315004158,1315162863
13c37f2r12KRgRuG7BS8FuB7NXjttHkQYF,"{ ""P2PKH"" : 200300000000 }",active,3,132200,144129,,unidentified,1308625456,1315267808
14AEqaTwqyXN4nwnMyG7TQUReakxZkZhgV,"{ ""P2PKH"" : 199380571561 }",active,13,122936,136210,,unidentified,1304961019,1310636857
14rnn1tqFmbmBfHA775rubZAqJ82SyGwwf,"{ ""P2PKH"" : 198452400000 }",active,9,42561,144577,,unidentified,1267125816,1315549345
13FKHnREotr4jrjiSJwPUpecogVT7Rj7bu,"{ ""P2PKH"" : 195000000000 }",active,5,72209,119882,,4222,1280908841,1303623851
1NCCR9qiqimw2HXE2Bersjm4CRB9UZu6cj,"{ ""P2PKH"" : 191712000000 }",active,6,128596,143421,,unidentified,1307204746,1314842299
1KqDCcb4gf8wjsqZW1CDS49QqFpGiBdzXh,"{ ""P2PKH"" : 190108044728 }",active,38,108987,149829,,unidentified,1298055637,1318999815
19Nzg21hQQDAY5GTdTTuUVPA4MaE7AusXz,"{ ""P2PKH"" : 184722000000 }",inactive,34,73685,81207,,unidentified,1281556900,1285117730
1Q8JBw29P5aGsXAhjskAEAv1oTcMMU6qyP,"{ ""P2PKH"" : 183111801562 }",active,10,130636,148409,,unidentified,1308012402,1317977836
1vc3ZU4ae2cF6ZxqE44j5Ak3wfsZqybtb,"{ ""P2PKH"" : 180988935080 }",active,1,140863,148334,,unidentified,1313286686,1317926837
1D3ULTfPe6njvcqkdaXZasLbDwhccEVFqh,"{ ""P2PKH"" : 180382640538 }",active,7,124184,142669,,unidentified,1305487892,1314362399
1PwncQYDQDUAhrr2Ag5cTj3QNurMc3kWJu,"{ ""P2PKH"" : 180000050000 }",active,8,143048,149790,,Just-Dice,1314621566,1318967435
1G5pecR1sMRk9hxJULtYhwcBScMXKj5chT,"{ ""P2PKH"" : 179600000000 }",active,3,135493,140813,,unidentified,1310230961,1313246155
1FYLnhEwbxZqVD4pkAZoXQGArZrGuha4AY,"{ ""P2PKH"" : 178765000000 }",active,1,64731,92952,,unidentified,1278499211,1290237807
19T3G4HUU4a8NFDm51rZ29aiYxE6c83jiJ,"{ ""P2PKH"" : 175000000000 }",active,3,99639,105440,,unidentified,1293444545,1296460136
1E6s97EqJpL7iucqvNh83Ph3Q8BxQnMqy4,"{ ""P2PKH"" : 171900200000 }",active,1,140994,144714,,unidentified,1313367597,1315624244
1KaBLJ9QpFzeV9xTLLh8DvVWFMZsjFx7LK,"{ ""P2PKH"" : 171549800000 }",active,13,126324,140825,,unidentified,1306246146,1313254427
1825Hu7mYnCJ1ckyF57tv1NZ9khZ94asuR,"{ ""P2PKH"" : 170010000000 }",active,3,72297,148125,,unidentified,1280939066,1317797163
1BVMFfPXJy2TY1x6wm8gow3N5Amw4Etm5h,"{ ""P2PKH"" : 169824000000 }",active,1,90484,90505,,unidentified,1289228683,1289233920
1FnmFNnpLJ9BMsm2eX8R6F7Tsd7XPftagj,"{ ""P2PKH"" : 153631000000 }",active,14,122610,124130,,unidentified,1304839913,1305467022
1ABbz3itFpwBYPS3v4xEdbgEVMM4KCSD2v,"{ ""P2PKH"" : 152516000000 }",active,77,125357,146461,,unidentified,1305917170,1316711553
1AVPEXruNjmfeWRCGK5VGTJPzGrPfHAsJb,"{ ""P2PKH"" : 150000000000 }",active,3,103251,119191,,unidentified,1295317211,1303253283
1EJkRo8nQDsyeCVTYHA9YV6w6d4hEXXBZK,"{ ""P2PKH"" : 150000000000 }",active,15,121095,142172,,unidentified,1304196158,1314063909
17eHetfN476QtNJ1xf9qtxCRhGH2jqsc5o,"{ ""P2PKH"" : 150000000000 }",active,15,134831,139781,,unidentified,1309840779,1312589163
19SLS7o8a4e9PQdNwnfq6gRFaQtd8vqSCV,"{ ""P2PKH"" : 149109000000 }",active,45,126522,144670,,unidentified,1306300451,1315600003
1HZxyfU3wkxqQqosLjAGFg1S3dgEJ8H7TP,"{ ""P2PKH"" : 148608000000 }",active,3,90060,141809,,Betco.in,1289083478,1313875267
1D6iTqvbgcqenbkKNsFsi9zN21KH4KPPEa,"{ ""P2PKH"" : 143480000000 }",active,6,105541,105921,,unidentified,1296503819,1296706914
18gyhtjnLMk3U2uPnnsmAdgJfSEgAiWKnh,"{ ""P2PKH"" : 138000000000 }",active,16,147854,148121,,unidentified,1317615528,1317793412
1DabMAaRa9Gnf4y214k1nKPhCx7zmHcRZa,"{ ""P2PKH"" : 131398415296 }",active,91,137005,149640,,unidentified,1311051687,1318863518
1NoqHdNTD9yPgxN82yvUVvpKKWeQmxzHS5,"{ ""P2PKH"" : 128827715928 }",active,16,126619,133380,,unidentified,1306328060,1309102172
1Q2Nw7YoEo6Kbystn4CZghwAZEkjrEFnAW,"{ ""P2PKH"" : 122038000000 }",active,5,118845,128826,,unidentified,1303059766,1307298452
1FLv3gVJ8KAtDPa41LuD6NNXH5bj79xW4J,"{ ""P2PKH"" : 120894674667 }",active,16,97256,128646,,unidentified,1292191645,1307224572
